Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards Allowed,8,23,39,2067,8,14
Rushing Yards Allowed,8,24,40,2036,8,1
Rushing Yards Allowed,8,25,40,2044,8,31
Rushing Yards Allowed,8,26,40,2048,8,23
Rushing Yards Allowed,8,27,40,2052,8,13
Rushing Yards Allowed,8,28,41,2038,8,0
Rushing Yards Allowed,8,29,42,2041,8,3
Rushing Yards Allowed,8,30,43,2029,8,20
Rushing Yards Allowed,8,31,43,2040,8,20
Rushing Yards Allowed,8,32,44,2034,8,31
Rushing Yards Allowed,8,33,44,2036,8,31
Rushing Yards Allowed,8,34,44,2060,8,31
Rushing Yards Allowed,8,35,45,2029,8,18
Rushing Yards Allowed,8,36,45,2038,8,25
Rushing Yards Allowed,8,37,45,2042,8,23
Rushing Yards Allowed,8,38,45,2055,8,20
Rushing Yards Allowed,8,39,46,2025,8,12
Rushing Yards Allowed,8,40,46,2035,8,23
Rushing Yards Allowed,8,41,46,2062,8,31
Rushing Yards Allowed,8,42,46,2067,8,5
Rushing Yards Allowed,8,43,47,2036,8,23
Rushing Yards Allowed,8,44,47,2046,8,11
Rushing Yards Allowed,8,45,47,2049,8,21
Rushing Yards Allowed,8,46,49,2043,8,6
Rushing Yards Allowed,8,47,49,2044,8,23
Rushing Yards Allowed,8,48,49,2061,8,29
Rushing Yards Allowed,8,49,49,2064,8,27
Rushing Yards Allowed,8,50,50,2024,8,4
Rushing Yards Allowed,8,51,50,2055,8,2
Rushing Yards Allowed,8,52,50,2056,8,16
Rushing Yards Allowed,8,53,50,2057,8,13
Rushing Yards Allowed,8,54,50,2058,8,23
Rushing Yards Allowed,8,55,51,2022,8,24
Rushing Yards Allowed,8,56,52,2022,8,20
Rushing Yards Allowed,8,57,52,2037,8,7
Rushing Yards Allowed,8,58,52,2040,8,30
Rushing Yards Allowed,8,59,52,2052,8,23
Rushing Yards Allowed,8,60,52,2065,8,20
Rushing Yards Allowed,8,61,52,2067,8,20
Rushing Yards Allowed,8,62,52,2068,8,13
Rushing Yards Allowed,8,63,53,2023,8,9
Rushing Yards Allowed,8,64,53,2035,8,13
Rushing Yards Allowed,8,65,53,2043,8,13
Rushing Yards Allowed,8,66,53,2052,8,13
Rushing Yards Allowed,8,67,54,2041,8,19
Rushing Yards Allowed,8,68,54,2049,8,20
Rushing Yards Allowed,8,69,54,2063,8,5
Rushing Yards Allowed,8,70,55,2041,8,7
Rushing Yards Allowed,8,71,55,2057,8,23
Rushing Yards Allowed,8,72,56,2026,8,0
Rushing Yards Allowed,8,73,56,2027,8,11
Rushing Yards Allowed,8,74,56,2035,8,3
Rushing Yards Allowed,8,75,56,2063,8,3
Rushing Yards Allowed,8,76,57,2028,8,11
Rushing Yards Allowed,8,77,57,2038,8,3
Rushing Yards Allowed,8,78,57,2051,8,3
Rushing Yards Allowed,8,79,58,2028,8,23
Rushing Yards Allowed,8,80,58,2029,8,13
Rushing Yards Allowed,8,81,58,2033,8,20
Rushing Yards Allowed,8,82,58,2037,8,28
Rushing Yards Allowed,8,83,58,2039,8,9
Rushing Yards Allowed,8,84,58,2062,8,30
Rushing Yards Allowed,8,85,59,2034,8,13
Rushing Yards Allowed,8,86,59,2042,8,28
Rushing Yards Allowed,8,87,59,2057,8,20
Rushing Yards Allowed,8,88,60,2034,8,23
Rushing Yards Allowed,8,89,60,2039,8,5
Rushing Yards Allowed,8,90,60,2052,8,12
Rushing Yards Allowed,8,91,60,2054,8,25
Rushing Yards Allowed,8,92,60,2057,8,18
Rushing Yards Allowed,8,93,60,2064,8,31
Rushing Yards Allowed,8,94,60,2069,8,30
Rushing Yards Allowed,8,95,61,2035,8,14
Rushing Yards Allowed,8,96,61,2053,8,23
Rushing Yards Allowed,8,97,62,2064,8,28
Rushing Yards Allowed,8,98,62,2069,8,21
Rushing Yards Allowed,8,99,63,2021,8,23
Total Yards,8,0,552,2052,8,11
Total Yards,8,1,528,2041,8,13
Total Yards,8,2,525,2033,8,22
Total Yards,8,3,525,2067,8,23
Total Yards,8,4,516,2069,8,22
Total Yards,8,5,515,2038,8,23
Total Yards,8,6,509,2046,8,28
Total Yards,8,7,501,2033,8,6
Total Yards,8,8,499,2047,8,15
Total Yards,8,9,495,2038,8,0
Total Yards,8,10,493,2047,8,23
Total Yards,8,11,492,2046,8,30
Total Yards,8,12,491,2048,8,20
Total Yards,8,13,486,2036,8,27
Total Yards,8,14,483,2043,8,11
Total Yards,8,15,483,2047,8,16
Total Yards,8,16,482,2052,8,13
Total Yards,8,17,481,2036,8,23
Total Yards,8,18,477,2022,8,25
Total Yards,8,19,477,2050,8,23
Total Yards,8,20,476,2042,8,25
Total Yards,8,21,474,2047,8,10
Total Yards,8,22,474,2067,8,20
Total Yards,8,23,473,2065,8,3
Total Yards,8,24,469,2027,8,15
Total Yards,8,25,468,2036,8,1
Total Yards,8,26,466,2045,8,13
Total Yards,8,27,465,2032,8,6
Total Yards,8,28,463,2054,8,26
Total Yards,8,29,461,2067,8,28
Total Yards,8,30,460,2028,8,20
Total Yards,8,31,460,2031,8,10
Total Yards,8,32,459,2029,8,21
Total Yards,8,33,458,2037,8,20
Total Yards,8,34,458,2064,8,16
Total Yards,8,35,455,2029,8,29
Total Yards,8,36,453,2044,8,19
Total Yards,8,37,449,2069,8,14
Total Yards,8,38,446,2023,8,19
Total Yards,8,39,446,2041,8,7
Total Yards,8,40,445,2028,8,11
Total Yards,8,41,445,2029,8,13
Total Yards,8,42,445,2044,8,27
Total Yards,8,43,445,2067,8,5
Total Yards,8,44,444,2050,8,26
Total Yards,8,45,444,2066,8,30
Total Yards,8,46,442,2028,8,28
Total Yards,8,47,442,2066,8,13
Total Yards,8,48,441,2027,8,20
Total Yards,8,49,438,2031,8,3
Total Yards,8,50,438,2065,8,20
Total Yards,8,51,437,2041,8,3
Total Yards,8,52,436,2058,8,26
Total Yards,8,53,436,2059,8,20
Total Yards,8,54,434,2065,8,13
Total Yards,8,55,433,2041,8,19
Total Yards,8,56,432,2043,8,6
Total Yards,8,57,432,2054,8,23
Total Yards,8,58,431,2023,8,9
Total Yards,8,59,430,2053,8,20
Total Yards,8,60,428,2025,8,29
Total Yards,8,61,428,2056,8,1
Total Yards,8,62,426,2044,8,17
Total Yards,8,63,425,2023,8,20
Total Yards,8,64,425,2025,8,23
Total Yards,8,65,425,2067,8,11
Total Yards,8,66,424,2044,8,3
Total Yards,8,67,424,2067,8,9
Total Yards,8,68,423,2042,8,2
Total Yards,8,69,423,2049,8,20
Total Yards,8,70,422,2048,8,1
Total Yards,8,71,421,2069,8,6
Total Yards,8,72,420,2027,8,11
Total Yards,8,73,420,2043,8,12
Total Yards,8,74,419,2058,8,23
Total Yards,8,75,418,2022,8,13
Total Yards,8,76,417,2036,8,13
Total Yards,8,77,417,2042,8,0
Total Yards,8,78,417,2057,8,29
Total Yards,8,79,416,2068,8,17
Total Yards,8,80,414,2049,8,18
Total Yards,8,81,413,2058,8,20
Total Yards,8,82,413,2064,8,20
Total Yards,8,83,412,2055,8,5
Total Yards,8,84,412,2069,8,13
Total Yards,8,85,410,2054,8,23
Total Yards,8,86,410,2069,8,29
Total Yards,8,87,409,2066,8,13
Total Yards,8,88,408,2038,8,3
Total Yards,8,89,408,2057,8,18
Total Yards,8,90,408,2068,8,27
Total Yards,8,91,407,2023,8,31
Total Yards,8,92,407,2054,8,20
Total Yards,8,93,405,2037,8,29
Total Yards,8,94,405,2047,8,14
Total Yards,8,95,405,2051,8,9
Total Yards,8,96,405,2066,8,6
Total Yards,8,97,404,2027,8,20
Total Yards,8,98,404,2051,8,22
Total Yards,8,99,404,2058,8,31
Total Yards Allowed,8,0,138,2020,8,14
Total Yards Allowed,8,1,138,2042,8,23
Total Yards Allowed,8,2,145,2029,8,18
Total Yards Allowed,8,3,145,2042,8,23
Total Yards Allowed,8,4,152,2036,8,23
Total Yards Allowed,8,5,161,2036,8,1
Total Yards Allowed,8,6,167,2036,8,6
Total Yards Allowed,8,7,176,2020,8,17
Total Yards Allowed,8,8,187,2023,8,19
Total Yards Allowed,8,9,187,2059,8,13
Total Yards Allowed,8,10,188,2023,8,20
Total Yards Allowed,8,11,189,2044,8,23
Total Yards Allowed,8,12,191,2024,8,13
Total Yards Allowed,8,13,191,2062,8,13
Total Yards Allowed,8,14,194,2040,8,16
Total Yards Allowed,8,15,194,2048,8,23
Total Yards Allowed,8,16,195,2069,8,23
Total Yards Allowed,8,17,196,2031,8,28
Total Yards Allowed,8,18,197,2045,8,23
Total Yards Allowed,8,19,197,2050,8,3
Total Yards Allowed,8,20,198,2054,8,6
Total Yards Allowed,8,21,199,2042,8,16
Total Yards Allowed,8,22,200,2035,8,20
Total Yards Allowed,8,23,200,2044,8,20
Total Yards Allowed,8,24,200,2064,8,27
Total Yards Allowed,8,25,201,2049,8,23
Total Yards Allowed,8,26,201,2057,8,23
Total Yards Allowed,8,27,201,2065,8,20
Total Yards Allowed,8,28,202,2048,8,20
Total Yards Allowed,8,29,203,2057,8,29
Total Yards Allowed,8,30,204,2024,8,31
Total Yards Allowed,8,31,204,2038,8,13
Total Yards Allowed,8,32,205,2059,8,10
Total Yards Allowed,8,33,206,2025,8,22
Total Yards Allowed,8,34,210,2041,8,29
Total Yards Allowed,8,35,212,2037,8,7
Total Yards Allowed,8,36,212,2038,8,25
Total Yards Allowed,8,37,212,2040,8,28
Total Yards Allowed,8,38,214,2021,8,23
Total Yards Allowed,8,39,214,2052,8,13
Total Yards Allowed,8,40,214,2060,8,31
Total Yards Allowed,8,41,215,2052,8,12
Total Yards Allowed,8,42,215,2068,8,16
Total Yards Allowed,8,43,216,2035,8,20
Total Yards Allowed,8,44,217,2033,8,6
Total Yards Allowed,8,45,217,2053,8,23
Total Yards Allowed,8,46,217,2057,8,18
Total Yards Allowed,8,47,218,2047,8,20
Total Yards Allowed,8,48,218,2069,8,12
Total Yards Allowed,8,49,219,2043,8,6
Total Yards Allowed,8,50,219,2046,8,20
Total Yards Allowed,8,51,221,2021,8,23
Total Yards Allowed,8,52,222,2039,8,13
Total Yards Allowed,8,53,222,2062,8,30
Total Yards Allowed,8,54,223,2027,8,10
Total Yards Allowed,8,55,223,2035,8,3
Total Yards Allowed,8,56,223,2062,8,25
Total Yards Allowed,8,57,223,2064,8,23
Total Yards Allowed,8,58,224,2062,8,19
Total Yards Allowed,8,59,225,2034,8,23
Total Yards Allowed,8,60,225,2039,8,5
Total Yards Allowed,8,61,225,2039,8,30
Total Yards Allowed,8,62,225,2064,8,30
Total Yards Allowed,8,63,225,2069,8,21
Total Yards Allowed,8,64,227,2039,8,23
Total Yards Allowed,8,65,227,2050,8,20
Total Yards Allowed,8,66,228,2027,8,23
Total Yards Allowed,8,67,228,2064,8,28
Total Yards Allowed,8,68,229,2026,8,19
Total Yards Allowed,8,69,229,2066,8,25
Total Yards Allowed,8,70,230,2055,8,2
Total Yards Allowed,8,71,232,2027,8,2
Total Yards Allowed,8,72,232,2039,8,9
Total Yards Allowed,8,73,232,2053,8,14
Total Yards Allowed,8,74,232,2061,8,20
Total Yards Allowed,8,75,234,2043,8,15
Total Yards Allowed,8,76,234,2047,8,3
Total Yards Allowed,8,77,235,2031,8,23
Total Yards Allowed,8,78,235,2037,8,31
Total Yards Allowed,8,79,235,2062,8,31
Total Yards Allowed,8,80,238,2023,8,3
Total Yards Allowed,8,81,239,2020,8,23
Total Yards Allowed,8,82,239,2049,8,23
Total Yards Allowed,8,83,239,2052,8,23
Total Yards Allowed,8,84,240,2062,8,24
Total Yards Allowed,8,85,241,2041,8,7
Total Yards Allowed,8,86,242,2034,8,31
Total Yards Allowed,8,87,242,2046,8,23
Total Yards Allowed,8,88,242,2059,8,5
Total Yards Allowed,8,89,244,2029,8,16
Total Yards Allowed,8,90,244,2035,8,23
Total Yards Allowed,8,91,244,2038,8,3
Total Yards Allowed,8,92,245,2037,8,21
Total Yards Allowed,8,93,245,2040,8,4
Total Yards Allowed,8,94,245,2050,8,6
Total Yards Allowed,8,95,245,2052,8,16
Total Yards Allowed,8,96,246,2067,8,14
Total Yards Allowed,8,97,247,2028,8,27
Total Yards Allowed,8,98,247,2041,8,21
Total Yards Allowed,8,99,247,2049,8,3
Pass Attempts,8,0,60,2067,8,23
Pass Attempts,8,1,59,2045,8,13
Pass Attempts,8,2,58,2036,8,13
Pass Attempts,8,3,58,2036,8,20
Pass Attempts,8,4,58,2053,8,14
Pass Attempts,8,5,57,2023,8,16
Pass Attempts,8,6,57,2034,8,12
Pass Attempts,8,7,57,2067,8,20
Pass Attempts,8,8,56,2030,8,12
Pass Attempts,8,9,56,2044,8,27
Pass Attempts,8,10,56,2063,8,13
Pass Attempts,8,11,55,2035,8,20
Pass Attempts,8,12,54,2027,8,11
Pass Attempts,8,13,54,2031,8,3
Pass Attempts,8,14,54,2033,8,22
Pass Attempts,8,15,54,2058,8,31
Pass Attempts,8,16,53,2030,8,6
Pass Attempts,8,17,53,2032,8,20
Pass Attempts,8,18,53,2034,8,3
Pass Attempts,8,19,53,2047,8,22
Pass Attempts,8,20,53,2059,8,13
Pass Attempts,8,21,53,2062,8,13
Pass Attempts,8,22,53,2066,8,24
Pass Attempts,8,23,52,2031,8,12
Pass Attempts,8,24,52,2031,8,13
Pass Attempts,8,25,52,2036,8,13
Pass Attempts,8,26,52,2049,8,21
Pass Attempts,8,27,52,2049,8,31
Pass Attempts,8,28,52,2056,8,23
Pass Attempts,8,29,52,2062,8,16
Pass Attempts,8,30,52,2068,8,27
Pass Attempts,8,31,51,2022,8,13
Pass Attempts,8,32,51,2023,8,23
Pass Attempts,8,33,51,2033,8,21
Pass Attempts,8,34,51,2045,8,23
Pass Attempts,8,35,51,2047,8,5
Pass Attempts,8,36,51,2049,8,20
Pass Attempts,8,37,51,2066,8,13
Pass Attempts,8,38,51,2066,8,6
Pass Attempts,8,39,51,2069,8,13
Pass Attempts,8,40,50,2023,8,3
Pass Attempts,8,41,50,2023,8,23
Pass Attempts,8,42,50,2029,8,14
Pass Attempts,8,43,50,2034,8,20
Pass Attempts,8,44,50,2037,8,20
Pass Attempts,8,45,50,2045,8,22
Pass Attempts,8,46,50,2050,8,26
Pass Attempts,8,47,49,2023,8,15
Pass Attempts,8,48,49,2026,8,20
Pass Attempts,8,49,49,2029,8,12
Pass Attempts,8,50,49,2038,8,0
Pass Attempts,8,51,49,2047,8,14
Pass Attempts,8,52,49,2047,8,16
Pass Attempts,8,53,49,2048,8,1
Pass Attempts,8,54,49,2052,8,28
Pass Attempts,8,55,49,2056,8,3
Pass Attempts,8,56,49,2060,8,6
Pass Attempts,8,57,49,2063,8,30
Pass Attempts,8,58,49,2069,8,12
Pass Attempts,8,59,48,2020,8,28
Pass Attempts,8,60,48,2025,8,22
Pass Attempts,8,61,48,2025,8,13
Pass Attempts,8,62,48,2031,8,28
Pass Attempts,8,63,48,2032,8,23
Pass Attempts,8,64,48,2034,8,26
Pass Attempts,8,65,48,2042,8,0
Pass Attempts,8,66,48,2044,8,20
Pass Attempts,8,67,48,2046,8,3
Pass Attempts,8,68,48,2053,8,13
Pass Attempts,8,69,48,2056,8,2
Pass Attempts,8,70,48,2064,8,16
Pass Attempts,8,71,48,2065,8,23
Pass Attempts,8,72,48,2066,8,13
Pass Attempts,8,73,48,2068,8,20
Pass Attempts,8,74,47,2024,8,31
Pass Attempts,8,75,47,2026,8,24
Pass Attempts,8,76,47,2044,8,30
Pass Attempts,8,77,47,2050,8,23
Pass Attempts,8,78,47,2051,8,10
Pass Attempts,8,79,47,2052,8,16
Pass Attempts,8,80,47,2057,8,18
Pass Attempts,8,81,47,2065,8,7
Pass Attempts,8,82,47,2068,8,23
Pass Attempts,8,83,47,2069,8,29
Pass Attempts,8,84,46,2020,8,1
Pass Attempts,8,85,46,2021,8,30
Pass Attempts,8,86,46,2025,8,23
Pass Attempts,8,87,46,2025,8,23
Pass Attempts,8,88,46,2032,8,3
Pass Attempts,8,89,46,2032,8,13
Pass Attempts,8,90,46,2036,8,23
Pass Attempts,8,91,46,2042,8,28
Pass Attempts,8,92,46,2043,8,23
Pass Attempts,8,93,46,2044,8,3
Pass Attempts,8,94,46,2045,8,23
Pass Attempts,8,95,46,2050,8,20
Pass Attempts,8,96,46,2050,8,0
Pass Attempts,8,97,46,2050,8,3
Pass Attempts,8,98,46,2059,8,6
Pass Attempts,8,99,46,2063,8,20
Rush Attempts,8,0,45,2041,8,13
Rush Attempts,8,1,42,2042,8,2
Rush Attempts,8,2,42,2042,8,23
Rush Attempts,8,3,42,2059,8,3
Rush Attempts,8,4,41,2022,8,25
Rush Attempts,8,5,41,2023,8,20
Rush Attempts,8,6,41,2046,8,20
Rush Attempts,8,7,41,2055,8,20
Rush Attempts,8,8,41,2056,8,19
Rush Attempts,8,9,40,2050,8,20
Rush Attempts,8,10,40,2060,8,30
Rush Attempts,8,11,39,2037,8,7
Rush Attempts,8,12,39,2043,8,6
Rush Attempts,8,13,39,2044,8,23
Rush Attempts,8,14,39,2046,8,24
Rush Attempts,8,15,39,2054,8,2
Rush Attempts,8,16,39,2054,8,23
Rush Attempts,8,17,39,2059,8,23
Rush Attempts,8,18,38,2029,8,29
Rush Attempts,8,19,38,2030,8,26
Rush Attempts,8,20,38,2035,8,6
Rush Attempts,8,21,38,2036,8,1
Rush Attempts,8,22,38,2039,8,9
Rush Attempts,8,23,38,2042,8,16
Rush Attempts,8,24,38,2047,8,23
Rush Attempts,8,25,38,2052,8,17
Rush Attempts,8,26,38,2055,8,2
Rush Attempts,8,27,38,2057,8,18
Rush Attempts,8,28,37,2028,8,11
Rush Attempts,8,29,37,2031,8,10
Rush Attempts,8,30,37,2048,8,30
Rush Attempts,8,31,37,2052,8,13
Rush Attempts,8,32,37,2055,8,10
Rush Attempts,8,33,37,2058,8,13
Rush Attempts,8,34,37,2059,8,13
Rush Attempts,8,35,36,2020,8,17
Rush Attempts,8,36,36,2023,8,5
Rush Attempts,8,37,36,2023,8,9
Rush Attempts,8,38,36,2024,8,13
Rush Attempts,8,39,36,2032,8,19
Rush Attempts,8,40,36,2034,8,13
Rush Attempts,8,41,36,2046,8,23
Rush Attempts,8,42,36,2056,8,16
Rush Attempts,8,43,36,2057,8,29
Rush Attempts,8,44,36,2059,8,19
Rush Attempts,8,45,36,2065,8,20
Rush Attempts,8,46,35,2029,8,13
Rush Attempts,8,47,35,2033,8,12
Rush Attempts,8,48,35,2034,8,23
Rush Attempts,8,49,35,2034,8,24
Rush Attempts,8,50,35,2035,8,10
Rush Attempts,8,51,35,2037,8,31
Rush Attempts,8,52,35,2038,8,23
Rush Attempts,8,53,35,2040,8,4
Rush Attempts,8,54,35,2040,8,23
Rush Attempts,8,55,35,2043,8,13
Rush Attempts,8,56,35,2043,8,9
Rush Attempts,8,57,35,2044,8,20
Rush Attempts,8,58,35,2045,8,20
Rush Attempts,8,59,35,2056,8,13
Rush Attempts,8,60,35,2058,8,26
Rush Attempts,8,61,35,2058,8,20
Rush Attempts,8,62,35,2060,8,31
Rush Attempts,8,63,35,2062,8,16
Rush Attempts,8,64,35,2069,8,22
Rush Attempts,8,65,35,2069,8,13
Rush Attempts,8,66,34,2020,8,14
Rush Attempts,8,67,34,2022,8,0
Rush Attempts,8,68,34,2022,8,30
Rush Attempts,8,69,34,2027,8,5
Rush Attempts,8,70,34,2028,8,12
Rush Attempts,8,71,34,2028,8,20
Rush Attempts,8,72,34,2037,8,28
Rush Attempts,8,73,34,2040,8,28
Rush Attempts,8,74,34,2040,8,16
Rush Attempts,8,75,34,2042,8,23
Rush Attempts,8,76,34,2044,8,1
Rush Attempts,8,77,34,2045,8,16
Rush Attempts,8,78,34,2046,8,28
Rush Attempts,8,79,34,2046,8,25
Rush Attempts,8,80,34,2048,8,2
Rush Attempts,8,81,34,2052,8,13
Rush Attempts,8,82,34,2055,8,31
Rush Attempts,8,83,34,2056,8,23
Rush Attempts,8,84,34,2058,8,20
Rush Attempts,8,85,34,2059,8,10
Rush Attempts,8,86,34,2062,8,24
Rush Attempts,8,87,34,2067,8,23
Rush Attempts,8,88,33,2021,8,23
Rush Attempts,8,89,33,2024,8,23
Rush Attempts,8,90,33,2027,8,9
Rush Attempts,8,91,33,2029,8,20
Rush Attempts,8,92,33,2036,8,6
Rush Attempts,8,93,33,2041,8,3
Rush Attempts,8,94,33,2041,8,29
Rush Attempts,8,95,33,2044,8,3
Rush Attempts,8,96,33,2046,8,30
Rush Attempts,8,97,33,2048,8,20
Rush Attempts,8,98,33,2050,8,13
Rush Attempts,8,99,33,2053,8,13
Points Scored,9,0,54,2043,9,13
Points Scored,9,1,54,2069,9,15
Points Scored,9,2,47,2033,9,15
Points Scored,9,3,47,2044,9,10
Points Scored,9,4,45,2020,9,28
Points Scored,9,5,45,2022,9,10
Points Scored,9,6,44,2023,9,15
Points Scored,9,7,44,2038,9,5
Points Scored,9,8,44,2060,9,15
Points Scored,9,9,43,2023,9,20
Points Scored,9,10,43,2026,9,15
Points Scored,9,11,42,2038,9,27
Points Scored,9,12,42,2058,9,5
Points Scored,9,13,41,2030,9,5
Points Scored,9,14,41,2054,9,14
Points Scored,9,15,41,2060,9,5
Points Scored,9,16,41,2061,9,5
Points Scored,9,17,40,2047,9,23
Points Scored,9,18,39,2025,9,29
Points Scored,9,19,39,2068,9,25
Points Scored,9,20,38,2021,9,30
Points Scored,9,21,38,2026,9,5
Points Scored,9,22,38,2038,9,10
Points Scored,9,23,38,2039,9,5
Points Scored,9,24,38,2057,9,5
Points Scored,9,25,38,2061,9,7
Points Scored,9,26,38,2061,9,5
Points Scored,9,27,38,2061,9,1
Points Scored,9,28,38,2067,9,5
Points Scored,9,29,37,2024,9,26
Points Scored,9,30,37,2026,9,27
Points Scored,9,31,37,2028,9,29
Points Scored,9,32,37,2031,9,13
Points Scored,9,33,37,2036,9,5
Points Scored,9,34,37,2037,9,15
Points Scored,9,35,37,2038,9,19
Points Scored,9,36,37,2040,9,21
Points Scored,9,37,37,2042,9,26
Points Scored,9,38,37,2044,9,25
Points Scored,9,39,37,2055,9,15
Points Scored,9,40,37,2058,9,19
Points Scored,9,41,37,2061,9,25
Points Scored,9,42,37,2069,9,5
Points Scored,9,43,36,2028,9,11
Points Scored,9,44,36,2038,9,18
Points Scored,9,45,36,2043,9,10
Points Scored,9,46,36,2050,9,21
Points Scored,9,47,36,2068,9,11
Points Scored,9,48,35,2024,9,17
Points Scored,9,49,35,2038,9,17
Points Scored,9,50,35,2047,9,10
Points Scored,9,51,34,2023,9,5
Points Scored,9,52,34,2025,9,2
Points Scored,9,53,34,2028,9,10
Points Scored,9,54,34,2029,9,15
Points Scored,9,55,34,2030,9,5
Points Scored,9,56,34,2030,9,0
Points Scored,9,57,34,2030,9,10
Points Scored,9,58,34,2031,9,8
Points Scored,9,59,34,2038,9,1
Points Scored,9,60,34,2047,9,1
Points Scored,9,61,34,2052,9,5
Points Scored,9,62,34,2053,9,30
Points Scored,9,63,34,2053,9,6
Points Scored,9,64,34,2054,9,24
Points Scored,9,65,34,2057,9,2
Points Scored,9,66,34,2059,9,25
Points Scored,9,67,34,2060,9,21
Points Scored,9,68,34,2063,9,13
Points Scored,9,69,34,2065,9,5
Points Scored,9,70,34,2066,9,15
Points Scored,9,71,34,2068,9,29
Points Scored,9,72,33,2021,9,18
Points Scored,9,73,33,2022,9,27
Points Scored,9,74,33,2028,9,5
Points Scored,9,75,33,2029,9,22
Points Scored,9,76,33,2029,9,29
Points Scored,9,77,33,2031,9,5
Points Scored,9,78,33,2032,9,28
Points Scored,9,79,33,2039,9,20
Points Scored,9,80,33,2043,9,5
Points Scored,9,81,33,2044,9,5
Points Scored,9,82,33,2044,9,4
Points Scored,9,83,33,2045,9,26
Points Scored,9,84,33,2045,9,30
Points Scored,9,85,33,2053,9,26
Points Scored,9,86,33,2055,9,29
Points Scored,9,87,33,2056,9,15
Points Scored,9,88,33,2057,9,0
Points Scored,9,89,33,2059,9,5
Points Scored,9,90,33,2065,9,1
Points Scored,9,91,33,2068,9,5
Points Scored,9,92,32,2024,9,5
Points Scored,9,93,32,2050,9,17
Points Scored,9,94,32,2057,9,22
Points Scored,9,95,32,2063,9,27
Points Scored,9,96,31,2020,9,17
Points Scored,9,97,31,2022,9,14
Points Scored,9,98,31,2023,9,27
Points Scored,9,99,31,2023,9,13
Points Allowed,9,0,0,2035,9,4
Points Allowed,9,1,0,2042,9,19
Points Allowed,9,2,0,2043,9,18
Points Allowed,9,3,0,2052,9,0
Points Allowed,9,4,0,2056,9,1
Points Allowed,9,5,2,2067,9,1
Points Allowed,9,6,3,2029,9,24
Points Allowed,9,7,3,2029,9,17
Points Allowed,9,8,3,2030,9,26
Points Allowed,9,9,3,2030,9,10
Points Allowed,9,10,3,2031,9,21
Points Allowed,9,11,3,2031,9,10
Points Allowed,9,12,3,2033,9,30
Points Allowed,9,13,3,2034,9,18
Points Allowed,9,14,3,2038,9,19
Points Allowed,9,15,3,2045,9,29
Points Allowed,9,16,3,2046,9,18
Points Allowed,9,17,3,2048,9,26
Points Allowed,9,18,3,2049,9,21
Points Allowed,9,19,3,2053,9,10
Points Allowed,9,20,3,2054,9,0
Points Allowed,9,21,3,2054,9,3
Points Allowed,9,22,3,2055,9,23
Points Allowed,9,23,3,2061,9,22
Points Allowed,9,24,3,2061,9,5
Points Allowed,9,25,3,2063,9,5
Points Allowed,9,26,3,2063,9,23
Points Allowed,9,27,3,2065,9,2
Points Allowed,9,28,6,2020,9,27
Points Allowed,9,29,6,2023,9,23
Points Allowed,9,30,6,2030,9,7
Points Allowed,9,31,6,2032,9,27
Points Allowed,9,32,6,2034,9,10
Points Allowed,9,33,6,2034,9,10
Points Allowed,9,34,6,2034,9,14
Points Allowed,9,35,6,2036,9,25
Points Allowed,9,36,6,2038,9,15
Points Allowed,9,37,6,2040,9,21
Points Allowed,9,38,6,2041,9,6
Points Allowed,9,39,6,2042,9,3
Points Allowed,9,40,6,2045,9,30
Points Allowed,9,41,6,2047,9,7
Points Allowed,9,42,6,2051,9,15
Points Allowed,9,43,6,2054,9,29
Points Allowed,9,44,6,2055,9,20
Points Allowed,9,45,6,2055,9,8
Points Allowed,9,46,6,2056,9,10
Points Allowed,9,47,6,2056,9,26
Points Allowed,9,48,6,2059,9,1
Points Allowed,9,49,6,2059,9,23
Points Allowed,9,50,6,2060,9,24
Points Allowed,9,51,6,2062,9,27
Points Allowed,9,52,6,2063,9,15
Points Allowed,9,53,6,2067,9,13
Points Allowed,9,54,7,2031,9,20
Points Allowed,9,55,7,2032,9,10
Points Allowed,9,56,7,2033,9,5
Points Allowed,9,57,7,2033,9,10
Points Allowed,9,58,7,2034,9,5
Points Allowed,9,59,7,2037,9,2
Points Allowed,9,60,7,2038,9,5
Points Allowed,9,61,7,2039,9,27
Points Allowed,9,62,7,2041,9,15
Points Allowed,9,63,7,2043,9,20
Points Allowed,9,64,7,2048,9,1
Points Allowed,9,65,7,2049,9,7
Points Allowed,9,66,7,2050,9,26
Points Allowed,9,67,7,2055,9,21
Points Allowed,9,68,7,2055,9,29
Points Allowed,9,69,7,2061,9,30
Points Allowed,9,70,7,2063,9,20
Points Allowed,9,71,7,2063,9,27
Points Allowed,9,72,7,2064,9,17
Points Allowed,9,73,7,2068,9,15
Points Allowed,9,74,8,2020,9,31
Points Allowed,9,75,8,2030,9,1
Points Allowed,9,76,9,2024,9,26
Points Allowed,9,77,9,2030,9,24
Points Allowed,9,78,9,2032,9,12
Points Allowed,9,79,9,2035,9,20
Points Allowed,9,80,9,2035,9,27
Points Allowed,9,81,9,2039,9,5
Points Allowed,9,82,9,2039,9,23
Points Allowed,9,83,9,2040,9,12
Points Allowed,9,84,9,2044,9,25
Points Allowed,9,85,9,2053,9,22
Points Allowed,9,86,9,2055,9,18
