Year,Game_ID,Week,Visitor_Score,Visitor_Team,Home_Score,Home_Team,Attendance,Weather,Temperature,Wind,Visitor_Quarterback,Home_Quarterback,Visitor_Running_Back,Home_Running_Back,Visitor_Receiver,Home_Receiver,Visitor_QB_Pass_Attempts,Visitor_QB_Completions,Visitor_QB_Passing_Yardage,Home_QB_Pass_Attempts,Home_QB_Completions,Home_QB_Passing_Yardage,Visiting_Leader_Rushes,Visiting_Leader_Rushing_Yardage,Home_Leader_Rushes,Home_Leader_Rushing_Yardage,Visiting_Leader_Receptions,Visiting_Leader_Receiving_Yardage,Home_Leader_Receptions,Home_Leader_Receiving_Yardage
2067,264,Reg. Season Week 14,30,26,13,2,74600,Sunny,31,5,40050,35861,41806,34195,36083,38522,24,13,112,10,4,103,25,192,5,19,3,42,1,80
2067,265,Reg. Season Week 14,20,15,14,8,23200,Sunny,37,18,39190,39219,38390,40062,38518,39336,20,12,135,32,22,188,18,91,12,60,2,49,5,59
2067,266,Reg. Season Week 14,13,16,6,7,61700,Sunny,65,12,35855,38356,37564,40971,40241,36075,29,18,140,33,19,203,14,78,15,63,3,33,5,61
2067,267,Reg. Season Week 14,15,18,16,14,61900,Stormy,84,15,40013,36686,41824,39228,36062,35153,31,22,197,32,22,150,19,18,11,42,3,67,7,58
2067,268,Reg. Season Week 14,16,20,37,10,76600,Sunny,19,2,36660,35862,36701,40074,36837,37628,39,22,186,39,28,317,6,21,9,84,13,80,7,116
2067,269,Reg. Season Week 14,10,21,23,19,57600,Sunny,55,0,29969,33339,35068,33339,35986,36030,29,13,138,24,15,174,5,42,10,69,6,47,2,55
2067,270,Reg. Season Week 14,6,25,27,6,67100,Sunny,68,0,32439,32461,40956,40112,39420,38467,35,22,178,30,19,212,8,49,18,114,3,43,4,61
2067,271,Reg. Season Week 14,13,24,27,30,25300,Sunny,68,0,35009,38351,36735,40939,38516,39333,37,18,131,36,25,248,13,81,22,96,3,41,7,108
2067,272,Reg. Season Week 15,19,1,13,17,51600,Sunny,53,0,31635,30815,39248,35917,40251,39419,40,22,243,37,18,256,19,76,11,48,8,90,4,59
2067,273,Reg. Season Week 15,23,27,24,4,78100,Rain,45,3,32462,40887,34240,40976,40226,40247,39,21,226,31,20,208,13,59,15,36,7,49,6,56
2067,274,Reg. Season Week 15,30,2,27,22,65900,Sunny,68,0,35861,32466,39270,35878,41143,39429,37,21,288,47,28,397,10,18,12,51,4,68,9,131
2067,275,Reg. Season Week 15,12,3,20,16,69500,Sunny,45,0,34178,35855,36718,37564,38508,37564,28,19,219,22,12,85,18,50,12,66,4,50,4,41
2067,276,Reg. Season Week 15,17,5,29,10,76600,Sunny,39,12,37475,35862,41837,37530,36002,39377,17,10,120,47,28,211,7,47,10,82,5,74,6,64
2067,277,Reg. Season Week 15,42,6,28,30,25300,Sunny,68,0,32461,38351,40112,40939,33542,38575,35,28,328,46,26,349,13,47,11,41,6,145,5,78
2067,278,Reg. Season Week 15,16,7,9,21,65900,Sunny,68,0,38356,40053,40971,35068,37714,39438,38,25,161,34,18,210,14,44,11,62,7,51,3,78
2067,279,Reg. Season Week 15,14,9,19,15,57600,Rain,39,3,30812,39190,35872,38390,35250,38518,44,28,257,25,18,152,8,41,15,69,5,56,10,72
2067,280,Reg. Season Week 15,19,11,16,28,78300,Sunny,45,0,38322,32457,38322,32457,34361,39423,39,26,329,30,20,203,2,42,8,40,9,135,6,84
2067,281,Reg. Season Week 15,13,12,17,31,64600,Sunny,45,0,36636,28285,35927,37561,38539,36036,42,23,158,42,28,232,10,33,15,64,6,51,6,57
2067,282,Reg. Season Week 15,23,13,16,23,74300,Rain,44,13,33318,37520,41810,37520,41974,39381,34,22,187,38,19,156,8,34,7,64,11,97,6,56
2067,283,Reg. Season Week 15,13,14,20,19,57600,Sunny,45,0,36686,33339,39228,40061,39414,41064,32,20,173,25,16,225,14,84,13,62,5,69,4,79
2067,284,Reg. Season Week 15,12,20,35,8,21900,Sunny,27,5,36660,39219,40933,40062,36837,37672,31,17,212,26,22,294,8,27,19,122,12,137,5,112
2067,285,Reg. Season Week 15,10,25,34,0,55500,Sunny,70,4,32439,32452,38412,40922,35273,41089,45,23,215,33,18,151,11,53,7,107,4,57,6,56
2067,286,Reg. Season Week 15,20,24,19,26,53400,Sunny,69,10,35009,40050,36735,41806,41142,41041,30,17,161,33,25,205,25,110,10,63,6,74,2,39
2067,287,Reg. Season Week 15,6,29,23,18,78100,Sunny,68,0,36685,40013,40077,41824,40227,40267,26,11,103,19,13,180,17,94,20,78,5,55,4,116
2067,288,Reg. Season Week 16,28,0,25,30,24600,Sunny,68,0,32452,38351,40922,40939,39400,41956,33,23,309,41,27,294,8,23,17,112,3,64,8,105
2067,289,Reg. Season Week 16,28,2,23,24,78400,Sunny,33,1,35861,35009,39270,36735,41143,37695,36,18,176,40,24,244,10,37,18,78,5,79,4,79
2067,290,Reg. Season Week 16,37,23,17,10,76600,Sunny,27,8,37520,35862,40105,37530,34309,36881,36,19,216,33,20,243,20,140,8,39,1,35,5,107
2067,291,Reg. Season Week 16,17,4,30,31,66400,Sunny,45,0,40887,28285,40976,37561,40160,40282,42,23,210,37,27,261,14,32,18,68,5,73,8,113
2067,292,Reg. Season Week 16,9,5,26,20,48500,Sunny,55,7,35046,39196,41837,40933,36002,36837,28,18,217,32,19,141,8,38,20,136,5,100,5,53
2067,293,Reg. Season Week 16,34,8,20,9,81600,Sunny,19,0,39219,30812,40062,39274,40270,41936,33,23,358,50,26,287,19,60,14,37,5,120,6,93
2067,294,Reg. Season Week 16,13,11,20,1,61800,Rain,35,13,38322,31635,38322,39248,34361,39395,46,22,291,32,22,209,4,39,18,71,8,163,5,72
2067,295,Reg. Season Week 16,25,26,24,6,67100,Sunny,68,0,40050,32461,41806,40112,40208,33542,41,30,331,37,23,305,16,61,13,90,6,118,6,95
2067,296,Reg. Season Week 16,10,14,27,29,66300,Sunny,68,0,36686,40891,38410,41821,34381,40227,32,15,146,26,16,229,14,76,14,79,3,50,5,94
2067,297,Reg. Season Week 16,28,15,20,13,84900,Sunny,41,0,39190,33318,38390,41810,38518,40240,26,18,264,30,21,223,17,86,7,48,8,183,3,62
2067,298,Reg. Season Week 16,9,19,17,7,62100,Sunny,64,3,33339,38356,40061,40971,39342,36075,30,19,216,31,22,198,12,37,16,73,3,100,3,55
2067,299,Reg. Season Week 16,20,17,13,12,78100,Sunny,37,5,30815,36636,36692,40957,36073,41130,27,15,156,36,19,199,16,80,9,34,5,102,5,85
2067,300,Reg. Season Week 16,6,18,34,3,79500,Sunny,25,9,36641,34178,41824,36718,40060,41976,32,16,132,27,20,262,12,65,11,60,3,37,4,100
2067,301,Reg. Season Week 16,14,21,42,16,58500,Sunny,45,0,40053,35855,39251,39247,36057,39337,35,15,163,28,20,95,16,57,11,75,8,80,4,37
2067,302,Reg. Season Week 16,6,22,26,25,83100,Sunny,45,0,32466,39189,32466,40956,39429,35273,28,18,163,36,21,228,3,20,16,79,8,96,7,109
2067,303,Reg. Season Week 16,14,28,23,27,21400,Sunny,51,2,32457,32462,41802,39268,38580,38531,26,18,140,32,23,254,18,79,14,56,5,38,4,66
2067,304,Reg. Season Week 17,20,0,37,24,78400,Sunny,34,2,32452,35009,38384,36735,38384,37695,31,21,189,39,31,333,5,20,23,96,4,56,10,113
2067,305,Reg. Season Week 17,23,1,34,4,78100,Sunny,36,11,31635,40887,36746,40976,40251,38481,37,21,237,32,17,226,15,103,17,102,10,101,4,57
2067,306,Reg. Season Week 17,27,30,30,22,65900,Sunny,68,0,38351,32466,40939,35878,41956,40198,35,24,243,41,34,384,14,84,9,57,8,121,5,112
2067,307,Reg. Season Week 17,21,3,43,14,62100,Sunny,79,1,34178,36686,36718,39228,35229,35153,42,25,278,28,17,149,12,54,13,85,6,124,5,60
2067,308,Reg. Season Week 17,9,5,38,9,70200,Sunny,22,9,37475,30812,41793,35872,35216,32681,18,10,127,30,22,233,1,17,20,105,3,53,4,61
2067,309,Reg. Season Week 17,19,6,6,2,74600,Sunny,22,8,32461,35861,40112,39270,33542,36892,31,19,224,34,16,178,22,80,8,24,5,51,5,57
2067,310,Reg. Season Week 17,36,7,10,18,78100,Sunny,68,0,37490,36641,37581,41824,37714,40267,26,18,219,36,15,105,16,102,6,31,6,65,2,36
2067,311,Reg. Season Week 17,10,8,23,13,84900,Snow,21,18,39219,33318,40062,33318,37672,40082,31,22,197,33,26,260,11,22,7,29,9,86,5,69
2067,312,Reg. Season Week 17,45,10,38,15,57600,Sunny,38,7,35862,39190,37530,40104,39377,33504,38,25,289,39,19,266,11,108,12,129,10,127,4,115
2067,313,Reg. Season Week 17,13,11,38,12,78100,Sunny,40,1,40011,36636,36744,35927,38498,34382,13,4,95,27,23,223,3,17,14,54,3,89,5,81
2067,314,Reg. Season Week 17,7,16,29,19,57600,Sunny,45,0,35855,33339,37564,33339,40275,36030,30,16,106,43,30,332,4,18,8,65,4,39,6,86
2067,315,Reg. Season Week 17,22,17,32,27,22400,Sunny,35,9,30815,32462,35917,34240,36073,35190,30,20,225,31,26,271,5,62,11,34,8,109,4,113
2067,316,Reg. Season Week 17,19,20,26,23,74300,Sunny,75,9,39196,37520,40933,41812,40231,39343,37,20,245,32,20,270,9,75,17,81,3,71,3,76
2067,317,Reg. Season Week 17,24,21,20,29,64800,Sunny,68,0,40053,40891,35068,40077,39438,38495,32,19,237,41,24,266,13,84,13,75,7,92,4,65
2067,318,Reg. Season Week 17,14,25,34,26,51600,Sunny,68,10,32439,40050,40956,41806,38586,36083,28,15,173,21,14,159,9,35,22,90,6,107,2,55
2067,319,Reg. Season Week 17,31,28,38,31,61500,Sunny,45,0,32457,28285,41802,37561,38580,40282,44,30,363,39,23,229,13,55,12,94,5,124,8,108
2067,320,Wild Card Round,10,30,22,13,84900,Sunny,47,0,38351,33318,40939,33318,39333,40182,38,25,258,35,21,172,15,80,7,55,7,62,5,49
2067,321,Wild Card Round,20,6,9,12,78100,Sunny,43,5,32461,36636,40953,40957,36883,38539,36,21,234,44,28,319,10,37,10,37,6,94,4,78
2067,322,Wild Card Round,41,9,24,4,78100,Sunny,52,2,30812,40887,39274,40976,39399,34359,37,26,287,34,15,174,19,124,12,89,5,63,8,113
2067,323,Wild Card Round,22,15,13,18,78100,Sunny,68,0,39190,36641,40104,41824,38518,36072,24,17,167,38,22,203,15,107,16,83,9,60,8,89
2067,324,Divisional Round,14,6,10,2,74600,Sunny,48,2,32461,34195,40953,34195,33542,39270,38,22,231,27,17,106,10,41,9,58,7,53,4,31
2067,325,Divisional Round,8,9,16,10,76600,Snow,8,8,30812,35862,39274,40074,34335,33537,25,18,150,30,24,204,16,61,14,82,5,78,6,77
2067,326,Divisional Round,24,13,21,19,57600,Sunny,49,0,33318,33339,40082,41797,40269,36049,36,19,253,31,21,234,14,64,11,62,6,98,7,101
2067,327,Divisional Round,41,15,27,24,78400,Sunny,38,6,39190,35009,38390,36735,38518,41142,39,26,305,48,26,394,14,79,10,51,10,140,8,227
2067,328,Conference Round,23,6,16,13,84900,Sunny,35,6,32461,33318,40112,33318,33542,40182,47,26,291,36,21,198,15,40,4,28,9,121,2,55
2067,329,Conference Round,26,15,23,10,76600,Sunny,28,11,39190,35862,40104,37530,38518,36881,28,19,185,38,18,222,17,113,12,58,7,81,6,91
2067,330,Front Office Bowl,34,6,20,15,57500,Sunny,70,8,32461,39190,40953,38390,33542,38518,26,19,271,37,17,182,8,112,18,81,6,96,6,89
2066,0,Ex. Season Week 1,28,3,0,5,37200,Sunny,68,0,35819,37475,36718,39228,36861,36897,27,17,230,18,13,98,20,83,3,27,7,128,4,58
2066,1,Ex. Season Week 1,20,9,41,20,50700,Sunny,73,2,30812,36660,35872,40933,33499,36837,34,15,202,10,8,111,15,81,19,66,5,96,3,44
2066,2,Ex. Season Week 2,23,2,21,1,60100,Sunny,88,10,34195,35852,37580,39248,36892,36876,16,13,187,22,13,78,11,69,19,82,3,89,4,41
2066,3,Ex. Season Week 2,22,30,19,4,76300,Rain,61,4,38351,30777,40939,37542,40266,34359,34,19,227,23,16,219,3,67,13,54,6,84,6,97
2066,4,Ex. Season Week 2,16,23,20,26,44100,Sunny,79,9,37520,34178,40105,35875,35201,36083,26,18,155,24,15,138,13,45,18,101,5,49,4,70
2066,5,Ex. Season Week 2,34,6,7,27,18900,Sunny,85,6,32461,29141,35066,34240,33542,41084,11,10,146,30,14,167,28,92,7,41,6,101,2,74
2066,6,Ex. Season Week 2,32,8,34,24,78400,Sunny,54,8,35856,35009,40062,36735,39336,38516,23,15,180,23,17,270,22,100,15,43,7,118,7,168
2066,7,Ex. Season Week 2,24,31,17,21,65900,Sunny,68,0,33309,29969,40056,35873,36036,35986,17,12,146,32,17,111,20,77,14,35,6,62,3,55
2066,8,Ex. Season Week 2,7,11,10,7,57800,Sunny,76,2,35834,35833,38389,37581,34398,39349,22,11,167,28,16,120,15,42,16,37,5,120,3,31
2066,9,Ex. Season Week 2,33,12,27,18,71000,Sunny,68,0,40017,36641,35887,38376,38539,36072,23,15,181,32,20,228,17,101,18,47,5,113,9,94
2066,10,Ex. Season Week 2,8,13,11,25,75500,Sunny,63,0,33318,32439,36725,38412,38520,31825,10,5,91,16,13,109,19,42,18,137,5,81,6,58
2066,11,Ex. Season Week 2,33,14,30,10,76600,Sunny,54,7,40906,38315,35876,37530,35876,37530,41,25,249,33,23,272,14,86,23,131,9,83,7,107
2066,12,Ex. Season Week 2,13,16,10,9,65000,Sunny,44,1,33344,30812,39247,35872,35178,33499,27,15,118,24,14,159,13,78,22,141,5,35,5,71
2066,13,Ex. Season Week 2,21,19,31,15,57500,Sunny,77,9,35829,35861,40061,38390,36049,38518,37,23,203,29,19,252,13,89,18,36,5,63,12,98
2066,14,Ex. Season Week 2,23,20,7,0,59800,Rain,68,4,37511,37500,40933,34228,36837,39400,28,23,122,25,10,124,16,65,10,67,6,60,5,50
2066,15,Ex. Season Week 2,23,22,36,17,51600,Sunny,96,0,35812,34192,35904,35094,35225,34405,32,18,237,25,18,130,13,56,14,88,4,79,5,87
2066,16,Ex. Season Week 2,30,28,16,29,67100,Sunny,68,0,32457,36685,38383,40077,38580,35262,29,19,179,27,14,122,22,82,9,26,5,72,5,63
2066,17,Ex. Season Week 3,10,0,30,16,58400,Sunny,76,0,40019,38333,34228,39247,39400,36755,30,16,134,23,10,102,5,23,20,75,6,87,1,37
2066,18,Ex. Season Week 3,7,1,20,31,55000,Sunny,74,0,35852,34182,36746,40056,36746,36036,35,19,204,18,10,129,10,47,17,64,3,62,7,100
2066,19,Ex. Season Week 3,30,27,10,28,64400,Sunny,92,0,29141,35837,39268,36744,40226,38580,17,16,132,31,16,133,19,92,19,84,7,95,7,70
2066,20,Ex. Season Week 3,19,4,7,11,59300,Sunny,68,0,35853,35834,34250,40102,34359,34361,30,18,161,20,11,68,19,58,5,18,12,81,6,40
2066,21,Ex. Season Week 3,21,5,45,23,67200,Sunny,75,1,37475,40018,35917,40105,33480,39381,29,15,189,29,19,149,13,51,29,127,4,84,6,56
2066,22,Ex. Season Week 3,22,7,20,30,22100,Sunny,68,0,35833,38351,37581,39281,36075,38586,29,18,183,16,9,139,16,105,16,103,6,77,2,81
2066,23,Ex. Season Week 3,23,10,9,8,22300,Sunny,84,21,38315,39219,37530,35856,34335,39336,24,14,121,15,10,103,16,79,4,32,5,50,5,51
2066,24,Ex. Season Week 3,9,26,38,3,69700,Sunny,48,6,34178,35819,37550,36718,37676,38508,30,16,88,28,21,221,7,43,24,81,3,42,8,84
2066,25,Ex. Season Week 3,6,15,24,13,76500,Sunny,79,2,35861,40036,38390,40082,33504,31813,23,15,113,23,16,172,13,28,17,59,4,70,4,58
2066,26,Ex. Season Week 3,37,17,27,12,78100,Sunny,76,7,34192,40017,36692,34271,39440,34382,17,7,135,32,14,143,20,52,20,108,2,80,4,51
2066,27,Ex. Season Week 3,7,18,9,22,61900,Sunny,68,0,34186,35812,38376,35904,36072,37746,9,6,64,22,10,157,10,61,32,108,10,56,3,54
2066,28,Ex. Season Week 3,6,21,24,2,67000,Sunny,58,9,29969,34195,39251,39270,36890,38522,38,17,170,18,14,221,18,49,10,40,3,57,10,192
2066,29,Ex. Season Week 3,13,25,30,19,57600,Sunny,62,0,39189,33339,37558,40061,39420,36049,24,15,130,16,9,123,14,54,24,160,4,62,3,49
2066,30,Ex. Season Week 3,16,24,19,14,58600,Sunny,91,1,35009,40906,37539,39254,38516,34381,13,8,104,20,14,167,15,44,15,79,9,96,6,122
2066,31,Ex. Season Week 3,13,29,45,6,62900,Sunny,68,0,36685,37464,37577,39230,35262,33542,27,15,167,24,19,218,13,29,25,94,4,73,8,88
2066,32,Ex. Season Week 4,10,2,28,17,51600,Sunny,66,0,32465,34192,39270,35094,38522,36073,31,19,125,25,16,186,13,36,22,59,13,56,5,90
2066,33,Ex. Season Week 4,28,30,10,27,18400,Rain,66,10,38351,29141,40939,39268,38586,35190,19,16,214,32,19,231,12,73,14,37,7,69,8,132
2066,34,Ex. Season Week 4,31,3,7,9,68300,Sunny,84,10,35819,30812,36718,35872,36861,38502,25,15,110,26,16,120,23,101,17,54,8,60,4,45
2066,35,Ex. Season Week 4,10,23,20,0,56000,Sunny,100,5,40018,40019,40105,38384,39381,39400,29,16,155,17,9,110,22,79,16,33,6,81,5,73
2066,36,Ex. Season Week 4,12,6,10,4,76800,Sunny,79,8,32461,30777,35066,37542,33542,34359,14,14,117,26,15,167,13,50,15,32,6,62,11,116
2066,37,Ex. Season Week 4,26,8,21,25,77500,Sunny,64,0,35856,39189,35856,39189,39336,34317,20,12,152,29,17,170,4,28,9,56,5,67,6,63
2066,38,Ex. Season Week 4,19,31,21,18,70100,Sunny,68,0,33309,36641,37561,40076,40282,36072,18,9,170,38,21,232,20,61,25,128,1,75,9,138
2066,39,Ex. Season Week 4,27,11,23,29,67100,Sunny,68,0,35834,36685,35068,37577,34361,37720,27,13,138,30,15,212,15,46,17,35,5,73,5,129
2066,40,Ex. Season Week 4,24,12,21,21,66100,Sunny,68,0,40017,29969,34271,39251,40957,36057,24,14,107,25,17,136,18,51,7,32,5,64,8,88
2066,41,Ex. Season Week 4,16,13,20,24,78400,Sunny,46,7,33318,30816,40082,36735,40182,38516,9,8,99,20,14,138,6,47,26,92,3,58,6,77
2066,42,Ex. Season Week 4,16,14,24,15,57100,Sunny,61,8,40906,39190,40906,38390,35153,38518,27,18,196,11,8,73,9,53,11,58,4,60,3,27
2066,43,Ex. Season Week 4,26,16,20,5,35900,Sunny,68,0,38333,37475,37564,35917,37643,36897,25,14,118,25,14,132,14,77,5,40,4,29,4,56
2066,44,Ex. Season Week 4,7,19,20,10,76600,Sunny,81,9,35829,38315,40061,37530,39342,37530,31,17,166,29,20,189,15,41,19,84,6,94,11,76
2066,45,Ex. Season Week 4,26,20,20,26,46100,Rain,82,9,36660,34178,34212,35875,36837,35967,13,9,171,32,13,140,14,63,19,73,11,194,4,114
2066,46,Ex. Season Week 4,13,22,16,1,61200,Rain,67,8,35812,35852,35904,39248,39429,39395,29,16,211,26,17,214,16,56,16,95,7,77,5,97
2066,47,Ex. Season Week 4,19,28,23,7,53900,Sunny,82,2,35837,35833,36744,37581,38580,34386,22,13,126,15,12,148,9,27,27,78,7,59,6,124
2066,48,Ex. Season Week 5,14,0,33,3,72100,Sunny,77,11,40019,35819,34228,36718,36801,38508,20,9,82,20,16,253,12,62,23,119,2,44,6,88
2066,49,Ex. Season Week 5,23,1,20,12,77900,Rain,64,12,35852,40017,39248,34271,39395,34382,30,12,203,30,14,143,23,49,11,23,4,66,4,85
2066,50,Ex. Season Week 5,13,27,16,11,56200,Sunny,68,0,29141,35834,39268,35068,40226,34361,24,14,149,21,8,79,12,32,19,162,6,93,7,76
2066,51,Ex. Season Week 5,17,4,24,28,64400,Sunny,75,0,30777,35837,40976,36744,34359,38580,30,20,138,36,20,215,5,35,10,85,5,49,7,69
2066,52,Ex. Season Week 5,17,5,24,20,50300,Rain,53,5,37475,36660,35917,34212,35200,36837,29,14,132,12,9,132,17,48,13,29,6,77,4,73
2066,53,Ex. Season Week 5,23,7,19,6,65400,Sunny,68,0,37490,37464,37581,39230,36075,33542,21,10,163,35,15,166,19,64,19,98,7,99,7,70
2066,54,Ex. Season Week 5,30,9,23,23,66300,Sunny,72,2,30812,40018,39274,40105,38502,32594,21,14,99,29,19,191,17,112,16,94,3,31,3,89
2066,55,Ex. Season Week 5,21,10,13,13,81600,Rain,55,16,38315,30004,37530,40082,33537,38482,23,14,170,32,19,134,22,65,5,46,6,160,6,79
2066,56,Ex. Season Week 5,16,26,26,16,56100,Sunny,53,0,34178,35855,37550,39247,35216,36872,19,13,98,17,12,114,13,73,17,64,8,103,5,61
2066,57,Ex. Season Week 5,27,15,10,8,21500,Sunny,65,2,35861,39219,40104,40062,38518,37672,22,16,171,15,10,136,27,87,13,15,7,130,6,83
2066,58,Ex. Season Week 5,27,17,31,31,57900,Sunny,61,0,30815,34182,35094,37561,36073,32664,26,13,125,30,25,328,25,69,17,95,7,66,5,146
2066,59,Ex. Season Week 5,3,18,19,2,68400,Stormy,74,16,36641,32465,40076,39270,36072,38522,28,9,140,22,11,75,8,51,20,44,5,63,5,40
2066,60,Ex. Season Week 5,3,21,23,22,59300,Sunny,68,0,38324,35812,29969,35904,40238,40198,11,9,78,22,16,128,4,20,9,37,5,52,6,105
2066,61,Ex. Season Week 5,8,25,16,14,57800,Sunny,90,2,33313,40906,37558,39254,36025,34381,39,19,209,15,10,66,10,28,18,80,5,123,1,39
2066,62,Ex. Season Week 5,17,24,9,19,57600,Sunny,63,0,35009,35829,37539,40061,41142,36879,15,9,94,31,15,138,15,73,21,77,3,50,3,73
2066,63,Ex. Season Week 5,6,29,19,30,21800,Sunny,68,0,36685,38351,37577,39281,36005,40939,37,22,200,11,7,103,16,83,19,119,7,73,1,45
2066,64,Reg. Season Week 1,27,27,14,17,51600,Sunny,66,0,32462,36686,39268,36692,40226,34405,23,15,192,47,26,265,9,99,15,53,3,69,8,60
2066,65,Reg. Season Week 1,40,30,34,22,63100,Sunny,68,0,38351,32466,39281,35904,39281,39429,37,21,360,38,26,339,13,67,9,83,5,88,6,113
2066,66,Reg. Season Week 1,21,23,17,20,50700,Sunny,57,2,37520,36660,40105,36701,39381,41023,24,15,220,38,22,201,22,102,10,39,3,67,6,87
2066,67,Reg. Season Week 1,14,4,19,1,61800,Sunny,59,1,40887,31635,40976,39248,34359,35252,32,18,150,54,25,258,5,29,10,86,12,89,4,77
2066,68,Reg. Season Week 1,13,6,21,2,72300,Sunny,90,1,32461,34195,39230,39270,35995,35185,27,18,174,28,20,135,15,78,9,107,4,48,3,35
2066,69,Reg. Season Week 1,26,9,24,5,38100,Sunny,68,0,30812,35046,39274,39228,36826,37617,46,26,325,27,18,184,17,77,13,26,7,112,2,44
2066,70,Reg. Season Week 1,12,12,21,11,59200,Sunny,68,0,36636,38322,39260,35068,38480,34361,34,20,127,23,16,172,2,83,21,117,4,49,5,80
2066,71,Reg. Season Week 1,20,13,23,8,23000,Sunny,83,2,33318,39219,33318,40062,40182,39336,33,21,246,51,30,323,12,61,18,84,4,68,12,129
2066,72,Reg. Season Week 1,10,26,28,25,79100,Sunny,57,0,34178,32439,35875,40956,40208,31825,14,10,153,24,16,188,14,87,14,51,6,95,5,100
2066,73,Reg. Season Week 1,7,14,28,3,77500,Sunny,74,2,29127,30799,35924,36718,36082,38508,50,20,200,36,21,243,5,33,28,124,5,100,5,65
2066,74,Reg. Season Week 1,10,15,23,10,76600,Sunny,72,11,39190,35862,39190,37530,33484,39377,37,20,175,35,22,221,5,33,18,95,5,72,7,83
2066,75,Reg. Season Week 1,25,19,13,16,63900,Sunny,51,0,33339,35855,40061,39247,36049,35178,30,17,262,34,17,143,15,150,12,41,6,102,5,45
2066,76,Reg. Season Week 1,17,18,9,7,61400,Sunny,87,10,34186,38356,40076,40971,32661,36075,30,19,243,34,17,206,13,92,12,62,6,65,5,98
2066,77,Reg. Season Week 1,20,21,13,29,71900,Sunny,68,0,38324,36685,35873,40077,35986,35262,20,15,130,42,27,270,7,28,9,39,2,32,6,80
2066,78,Reg. Season Week 1,28,24,13,0,62800,Sunny,67,2,35009,32452,36735,34228,35273,38598,39,21,253,41,21,239,23,52,8,34,6,74,11,159
2066,79,Reg. Season Week 1,10,28,17,31,57900,Sunny,79,0,32457,33309,36744,37561,39423,37561,38,24,202,23,12,196,18,45,16,27,7,63,5,78
2066,80,Reg. Season Week 2,3,1,30,30,23300,Sunny,68,0,31635,38351,36746,40939,35252,35174,24,17,146,23,12,177,13,21,8,83,7,108,4,66
2066,81,Reg. Season Week 2,35,27,20,2,72300,Sunny,50,1,32462,34195,34240,39270,40226,36018,39,27,370,20,13,161,27,115,6,64,4,103,8,101
2066,82,Reg. Season Week 2,13,3,44,10,76600,Rain,68,15,30799,35862,36718,37530,36858,39377,34,19,221,33,24,340,11,42,22,137,7,97,5,93
2066,83,Reg. Season Week 2,17,5,24,14,59200,Sunny,91,0,35046,29127,39228,39254,36897,35153,41,21,325,37,17,178,21,75,15,67,6,100,5,58
2066,84,Reg. Season Week 2,27,6,24,4,77900,Rain,91,2,32461,40887,39230,40976,36883,34359,42,29,292,21,11,195,11,35,8,22,4,82,6,80
2066,85,Reg. Season Week 2,23,8,31,0,62100,Sunny,68,7,39219,32452,40062,34228,37672,38598,35,21,237,34,21,192,12,44,15,98,8,88,4,66
2066,86,Reg. Season Week 2,22,31,33,29,67200,Sunny,68,0,34182,36685,40056,40077,37716,37720,20,13,129,35,24,304,8,38,17,75,5,90,8,159
2066,87,Reg. Season Week 2,24,11,34,7,61400,Sunny,88,2,38322,38356,35068,40971,38467,34386,38,26,294,27,22,250,12,66,13,65,9,84,6,62
2066,88,Reg. Season Week 2,7,12,43,21,70200,Sunny,68,0,40017,38324,40957,40966,38539,40238,37,21,140,36,25,180,8,40,12,57,6,65,8,53
2066,89,Reg. Season Week 2,10,26,33,13,81600,Sunny,71,13,40050,33318,40050,36725,35967,38382,37,25,248,19,12,121,5,38,4,84,4,72,3,51
2066,90,Reg. Season Week 2,17,15,31,19,57600,Sunny,67,0,39190,33339,40104,40925,40104,39342,35,17,134,23,17,172,19,82,14,92,5,31,4,53
2066,91,Reg. Season Week 2,43,16,3,9,71700,Sunny,82,2,35855,30812,39247,39274,37703,30998,20,14,155,18,10,108,17,41,7,21,3,56,5,65
2066,92,Reg. Season Week 2,7,20,24,25,85100,Sunny,69,0,36660,33313,40933,40956,36837,34317,41,20,176,33,23,175,11,56,13,128,9,84,5,57
2066,93,Reg. Season Week 2,20,22,6,17,51600,Sunny,93,0,32466,30815,35904,36692,39429,34405,39,22,218,12,7,99,20,117,11,27,4,57,5,88
2066,94,Reg. Season Week 2,13,24,33,23,74300,Sunny,60,4,35009,37520,36735,38416,36735,32594,44,27,234,48,31,371,5,30,17,66,3,51,5,94
2066,95,Reg. Season Week 2,10,28,23,18,76400,Sunny,68,0,32457,34186,36744,40076,38580,36072,29,20,156,30,20,172,17,69,8,110,5,49,6,54
2066,96,Reg. Season Week 3,10,0,17,4,78100,Sunny,64,4,32452,35853,34228,37542,38598,34359,42,19,231,30,24,199,5,14,23,99,9,141,11,104
2066,97,Reg. Season Week 3,21,1,27,15,57500,Sunny,63,3,31635,39190,36746,40104,35252,38518,33,18,205,28,19,184,12,48,19,161,2,45,9,119
2066,98,Reg. Season Week 3,10,30,13,16,63800,Sunny,48,0,38351,35855,40939,35855,40939,35178,44,28,209,36,20,138,13,69,6,33,4,53,7,51
2066,99,Reg. Season Week 3,33,23,25,28,64400,Sunny,87,0,37520,32457,39279,32457,35201,35977,30,20,251,34,22,378,14,155,7,37,3,91,3,101
