Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards,10,34,108,2036,10,24
Rushing Yards,10,35,106,2043,10,7
Rushing Yards,10,36,105,2034,10,15
Rushing Yards,10,37,100,2065,10,13
Rushing Yards,10,38,99,2062,10,14
Rushing Yards,10,39,96,2035,10,20
Rushing Yards,10,40,95,2027,10,7
Rushing Yards,10,41,94,2062,10,21
Rushing Yards,10,42,91,2067,10,15
Rushing Yards,10,43,88,2045,10,21
Rushing Yards,10,44,86,2035,10,0
Rushing Yards,10,45,76,2020,10,24
Rushing Yards,10,46,75,2028,10,18
Rushing Yards,10,47,73,2039,10,29
Rushing Yards,10,48,71,2036,10,4
Rushing Yards,10,49,71,2064,10,0
Rushing Yards,10,50,63,2048,10,4
Rushing Yards,10,51,61,2037,10,4
Rushing Yards,10,52,56,2057,10,25
Rushing Yards,10,53,46,2055,10,7
Rushing Yards Allowed,10,0,25,2063,10,6
Rushing Yards Allowed,10,1,26,2066,10,3
Rushing Yards Allowed,10,2,40,2063,10,25
Rushing Yards Allowed,10,3,41,2062,10,0
Rushing Yards Allowed,10,4,46,2068,10,27
Rushing Yards Allowed,10,5,63,2023,10,26
Rushing Yards Allowed,10,6,64,2064,10,19
Rushing Yards Allowed,10,7,68,2036,10,0
Rushing Yards Allowed,10,8,69,2069,10,27
Rushing Yards Allowed,10,9,70,2064,10,21
Rushing Yards Allowed,10,10,70,2064,10,0
Rushing Yards Allowed,10,11,72,2035,10,0
Rushing Yards Allowed,10,12,76,2067,10,9
Rushing Yards Allowed,10,13,77,2026,10,26
Rushing Yards Allowed,10,14,79,2066,10,25
Rushing Yards Allowed,10,15,82,2027,10,7
Rushing Yards Allowed,10,16,87,2068,10,25
Rushing Yards Allowed,10,17,89,2065,10,18
Rushing Yards Allowed,10,18,92,2037,10,4
Rushing Yards Allowed,10,19,93,2063,10,18
Rushing Yards Allowed,10,20,96,2035,10,1
Rushing Yards Allowed,10,21,97,2036,10,4
Rushing Yards Allowed,10,22,98,2045,10,21
Rushing Yards Allowed,10,23,103,2069,10,21
Rushing Yards Allowed,10,24,106,2029,10,15
Rushing Yards Allowed,10,25,107,2020,10,24
Rushing Yards Allowed,10,26,108,2062,10,21
Rushing Yards Allowed,10,27,110,2029,10,18
Rushing Yards Allowed,10,28,110,2035,10,20
Rushing Yards Allowed,10,29,118,2043,10,7
Rushing Yards Allowed,10,30,119,2023,10,25
Rushing Yards Allowed,10,31,121,2035,10,26
Rushing Yards Allowed,10,32,122,2039,10,17
Rushing Yards Allowed,10,33,123,2026,10,25
Rushing Yards Allowed,10,34,132,2048,10,0
Rushing Yards Allowed,10,35,140,2069,10,4
Rushing Yards Allowed,10,36,143,2034,10,15
Rushing Yards Allowed,10,37,143,2036,10,24
Rushing Yards Allowed,10,38,145,2025,10,1
Rushing Yards Allowed,10,39,145,2029,10,25
Rushing Yards Allowed,10,40,146,2039,10,29
Rushing Yards Allowed,10,41,150,2039,10,9
Rushing Yards Allowed,10,42,154,2057,10,25
Rushing Yards Allowed,10,43,154,2062,10,14
Rushing Yards Allowed,10,44,154,2069,10,2
Rushing Yards Allowed,10,45,157,2066,10,18
Rushing Yards Allowed,10,46,158,2065,10,13
Rushing Yards Allowed,10,47,168,2028,10,18
Rushing Yards Allowed,10,48,177,2067,10,15
Rushing Yards Allowed,10,49,187,2068,10,11
Rushing Yards Allowed,10,50,191,2049,10,29
Rushing Yards Allowed,10,51,194,2048,10,4
Rushing Yards Allowed,10,52,197,2065,10,24
Rushing Yards Allowed,10,53,236,2055,10,7
Total Yards,10,0,501,2068,10,27
Total Yards,10,1,497,2063,10,18
Total Yards,10,2,493,2023,10,26
Total Yards,10,3,488,2062,10,0
Total Yards,10,4,475,2036,10,0
Total Yards,10,5,465,2063,10,25
Total Yards,10,6,461,2066,10,25
Total Yards,10,7,444,2066,10,3
Total Yards,10,8,442,2065,10,13
Total Yards,10,9,440,2064,10,21
Total Yards,10,10,433,2037,10,4
Total Yards,10,11,423,2029,10,25
Total Yards,10,12,422,2035,10,1
Total Yards,10,13,411,2029,10,18
Total Yards,10,14,400,2035,10,26
Total Yards,10,15,393,2066,10,18
Total Yards,10,16,381,2036,10,24
Total Yards,10,17,379,2065,10,18
Total Yards,10,18,371,2068,10,11
Total Yards,10,19,365,2069,10,27
Total Yards,10,20,362,2063,10,6
Total Yards,10,21,361,2049,10,29
Total Yards,10,22,357,2062,10,21
Total Yards,10,23,357,2062,10,14
Total Yards,10,24,356,2026,10,26
Total Yards,10,25,350,2023,10,25
Total Yards,10,26,349,2039,10,17
Total Yards,10,27,343,2029,10,15
Total Yards,10,28,340,2067,10,9
Total Yards,10,29,337,2039,10,9
Total Yards,10,30,335,2069,10,4
Total Yards,10,31,326,2064,10,19
Total Yards,10,32,321,2069,10,2
Total Yards,10,33,314,2035,10,0
Total Yards,10,34,313,2025,10,1
Total Yards,10,35,312,2055,10,7
Total Yards,10,36,311,2069,10,21
Total Yards,10,37,309,2026,10,25
Total Yards,10,38,302,2020,10,24
Total Yards,10,39,297,2067,10,15
Total Yards,10,40,295,2034,10,15
Total Yards,10,41,291,2048,10,0
Total Yards,10,42,289,2043,10,7
Total Yards,10,43,285,2068,10,25
Total Yards,10,44,284,2064,10,0
Total Yards,10,45,265,2057,10,25
Total Yards,10,46,263,2036,10,4
Total Yards,10,47,260,2039,10,29
Total Yards,10,48,241,2048,10,4
Total Yards,10,49,238,2065,10,24
Total Yards,10,50,234,2027,10,7
Total Yards,10,51,206,2045,10,21
Total Yards,10,52,203,2035,10,20
Total Yards,10,53,181,2028,10,18
Total Yards Allowed,10,0,139,2035,10,1
Total Yards Allowed,10,1,180,2064,10,21
Total Yards Allowed,10,2,208,2067,10,9
Total Yards Allowed,10,3,215,2063,10,25
Total Yards Allowed,10,4,224,2036,10,24
Total Yards Allowed,10,5,244,2063,10,18
Total Yards Allowed,10,6,257,2029,10,15
Total Yards Allowed,10,7,258,2027,10,7
Total Yards Allowed,10,8,276,2068,10,25
Total Yards Allowed,10,9,289,2064,10,19
Total Yards Allowed,10,10,294,2026,10,25
Total Yards Allowed,10,11,298,2069,10,21
Total Yards Allowed,10,12,313,2025,10,1
Total Yards Allowed,10,13,316,2065,10,18
Total Yards Allowed,10,14,320,2039,10,17
Total Yards Allowed,10,15,322,2023,10,25
Total Yards Allowed,10,16,325,2036,10,0
Total Yards Allowed,10,17,327,2035,10,20
Total Yards Allowed,10,18,331,2034,10,15
Total Yards Allowed,10,19,333,2026,10,26
Total Yards Allowed,10,20,333,2062,10,0
Total Yards Allowed,10,21,334,2069,10,4
Total Yards Allowed,10,22,335,2069,10,2
Total Yards Allowed,10,23,337,2066,10,25
Total Yards Allowed,10,24,342,2020,10,24
Total Yards Allowed,10,25,343,2029,10,25
Total Yards Allowed,10,26,354,2048,10,4
Total Yards Allowed,10,27,354,2067,10,15
Total Yards Allowed,10,28,355,2069,10,27
Total Yards Allowed,10,29,357,2064,10,0
Total Yards Allowed,10,30,361,2023,10,26
Total Yards Allowed,10,31,364,2062,10,21
Total Yards Allowed,10,32,366,2037,10,4
Total Yards Allowed,10,33,368,2068,10,11
Total Yards Allowed,10,34,378,2057,10,25
Total Yards Allowed,10,35,379,2036,10,4
Total Yards Allowed,10,36,383,2066,10,18
Total Yards Allowed,10,37,389,2055,10,7
Total Yards Allowed,10,38,390,2039,10,29
Total Yards Allowed,10,39,393,2049,10,29
Total Yards Allowed,10,40,398,2063,10,6
Total Yards Allowed,10,41,406,2065,10,24
Total Yards Allowed,10,42,407,2039,10,9
Total Yards Allowed,10,43,407,2043,10,7
Total Yards Allowed,10,44,415,2048,10,0
Total Yards Allowed,10,45,418,2045,10,21
Total Yards Allowed,10,46,418,2066,10,3
Total Yards Allowed,10,47,422,2029,10,18
Total Yards Allowed,10,48,423,2035,10,0
Total Yards Allowed,10,49,434,2035,10,26
Total Yards Allowed,10,50,442,2062,10,14
Total Yards Allowed,10,51,463,2028,10,18
Total Yards Allowed,10,52,466,2068,10,27
Total Yards Allowed,10,53,487,2065,10,13
Pass Attempts,10,0,49,2055,10,7
Pass Attempts,10,1,48,2037,10,4
Pass Attempts,10,2,48,2049,10,29
Pass Attempts,10,3,46,2036,10,0
Pass Attempts,10,4,43,2029,10,15
Pass Attempts,10,5,41,2029,10,25
Pass Attempts,10,6,41,2034,10,15
Pass Attempts,10,7,41,2057,10,25
Pass Attempts,10,8,41,2062,10,0
Pass Attempts,10,9,41,2066,10,3
Pass Attempts,10,10,40,2025,10,1
Pass Attempts,10,11,40,2066,10,18
Pass Attempts,10,12,39,2026,10,26
Pass Attempts,10,13,39,2043,10,7
Pass Attempts,10,14,39,2045,10,21
Pass Attempts,10,15,39,2065,10,13
Pass Attempts,10,16,38,2036,10,24
Pass Attempts,10,17,38,2036,10,4
Pass Attempts,10,18,38,2064,10,0
Pass Attempts,10,19,38,2066,10,25
Pass Attempts,10,20,38,2067,10,15
Pass Attempts,10,21,37,2048,10,4
Pass Attempts,10,22,37,2062,10,21
Pass Attempts,10,23,36,2063,10,25
Pass Attempts,10,24,36,2063,10,6
Pass Attempts,10,25,35,2035,10,26
Pass Attempts,10,26,35,2039,10,29
Pass Attempts,10,27,35,2068,10,27
Pass Attempts,10,28,34,2035,10,1
Pass Attempts,10,29,34,2064,10,19
Pass Attempts,10,30,33,2020,10,24
Pass Attempts,10,31,33,2023,10,25
Pass Attempts,10,32,33,2048,10,0
Pass Attempts,10,33,33,2068,10,11
Pass Attempts,10,34,32,2027,10,7
Pass Attempts,10,35,32,2039,10,17
Pass Attempts,10,36,32,2069,10,21
Pass Attempts,10,37,32,2069,10,2
Pass Attempts,10,38,31,2023,10,26
Pass Attempts,10,39,31,2064,10,21
Pass Attempts,10,40,30,2028,10,18
Pass Attempts,10,41,30,2039,10,9
Pass Attempts,10,42,30,2067,10,9
Pass Attempts,10,43,29,2035,10,20
Pass Attempts,10,44,27,2026,10,25
Pass Attempts,10,45,27,2035,10,0
Pass Attempts,10,46,27,2062,10,14
Pass Attempts,10,47,26,2069,10,27
Pass Attempts,10,48,25,2029,10,18
Pass Attempts,10,49,25,2063,10,18
Pass Attempts,10,50,25,2065,10,24
Pass Attempts,10,51,25,2068,10,25
Pass Attempts,10,52,23,2069,10,4
Pass Attempts,10,53,21,2065,10,18
Rush Attempts,10,0,40,2063,10,18
Rush Attempts,10,1,38,2035,10,0
Rush Attempts,10,2,38,2068,10,27
Rush Attempts,10,3,37,2026,10,25
Rush Attempts,10,4,36,2036,10,0
Rush Attempts,10,5,35,2036,10,24
Rush Attempts,10,6,35,2039,10,9
Rush Attempts,10,7,35,2062,10,0
Rush Attempts,10,8,35,2063,10,25
Rush Attempts,10,9,35,2063,10,6
Rush Attempts,10,10,35,2068,10,25
Rush Attempts,10,11,34,2026,10,26
Rush Attempts,10,12,34,2035,10,1
Rush Attempts,10,13,34,2067,10,9
Rush Attempts,10,14,33,2023,10,26
Rush Attempts,10,15,33,2062,10,21
Rush Attempts,10,16,33,2069,10,2
Rush Attempts,10,17,32,2029,10,18
Rush Attempts,10,18,32,2069,10,4
Rush Attempts,10,19,31,2027,10,7
Rush Attempts,10,20,31,2039,10,17
Rush Attempts,10,21,31,2048,10,0
Rush Attempts,10,22,31,2064,10,21
Rush Attempts,10,23,31,2068,10,11
Rush Attempts,10,24,29,2034,10,15
Rush Attempts,10,25,29,2035,10,26
Rush Attempts,10,26,29,2049,10,29
Rush Attempts,10,27,29,2065,10,18
Rush Attempts,10,28,29,2069,10,27
Rush Attempts,10,29,28,2029,10,25
Rush Attempts,10,30,28,2043,10,7
Rush Attempts,10,31,28,2066,10,3
Rush Attempts,10,32,28,2069,10,21
Rush Attempts,10,33,27,2023,10,25
Rush Attempts,10,34,27,2064,10,0
Rush Attempts,10,35,27,2064,10,19
Rush Attempts,10,36,26,2025,10,1
Rush Attempts,10,37,26,2066,10,18
Rush Attempts,10,38,25,2066,10,25
Rush Attempts,10,39,24,2035,10,20
Rush Attempts,10,40,24,2062,10,14
Rush Attempts,10,41,23,2029,10,15
Rush Attempts,10,42,23,2065,10,24
Rush Attempts,10,43,22,2057,10,25
Rush Attempts,10,44,21,2039,10,29
Rush Attempts,10,45,21,2045,10,21
Rush Attempts,10,46,21,2067,10,15
Rush Attempts,10,47,20,2020,10,24
Rush Attempts,10,48,20,2028,10,18
Rush Attempts,10,49,20,2037,10,4
Rush Attempts,10,50,18,2036,10,4
Rush Attempts,10,51,18,2065,10,13
Rush Attempts,10,52,17,2048,10,4
Rush Attempts,10,53,17,2055,10,7
Points Scored,11,0,45,2060,11,28
Points Scored,11,1,35,2028,11,28
Points Scored,11,2,34,2030,11,20
Points Scored,11,3,33,2028,11,15
Points Scored,11,4,33,2036,11,2
Points Scored,11,5,31,2022,11,12
Points Scored,11,6,31,2054,11,20
Points Scored,11,7,30,2034,11,16
Points Scored,11,8,28,2030,11,2
Points Scored,11,9,27,2034,11,29
Points Scored,11,10,27,2036,11,12
Points Scored,11,11,27,2040,11,20
Points Scored,11,12,27,2053,11,19
Points Scored,11,13,26,2030,11,16
Points Scored,11,14,24,2028,11,2
Points Scored,11,15,24,2034,11,2
Points Scored,11,16,24,2034,11,23
Points Scored,11,17,24,2062,11,6
Points Scored,11,18,24,2062,11,14
Points Scored,11,19,23,2023,11,3
Points Scored,11,20,23,2040,11,12
Points Scored,11,21,23,2054,11,2
Points Scored,11,22,23,2063,11,6
Points Scored,11,23,22,2047,11,19
Points Scored,11,24,21,2063,11,23
Points Scored,11,25,21,2068,11,6
Points Scored,11,26,20,2025,11,2
Points Scored,11,27,20,2032,11,3
Points Scored,11,28,20,2069,11,19
Points Scored,11,29,19,2055,11,22
Points Scored,11,30,19,2068,11,3
Points Scored,11,31,17,2037,11,20
Points Scored,11,32,16,2040,11,30
Points Scored,11,33,13,2022,11,3
Points Scored,11,34,13,2022,11,13
Points Scored,11,35,13,2023,11,2
Points Scored,11,36,13,2029,11,20
Points Scored,11,37,13,2030,11,15
Points Scored,11,38,13,2046,11,12
Points Scored,11,39,10,2025,11,20
Points Scored,11,40,10,2027,11,2
Points Scored,11,41,10,2028,11,20
Points Scored,11,42,10,2060,11,23
Points Scored,11,43,10,2068,11,10
Points Scored,11,44,9,2055,11,2
Points Scored,11,45,7,2036,11,13
Points Scored,11,46,7,2040,11,0
Points Scored,11,47,7,2059,11,12
Points Scored,11,48,6,2042,11,12
Points Scored,11,49,6,2056,11,8
Points Scored,11,50,3,2049,11,22
Points Scored,11,51,3,2053,11,22
Points Allowed,11,0,3,2023,11,3
Points Allowed,11,1,3,2030,11,20
Points Allowed,11,2,3,2040,11,30
Points Allowed,11,3,6,2028,11,20
Points Allowed,11,4,6,2034,11,2
Points Allowed,11,5,7,2028,11,15
Points Allowed,11,6,7,2063,11,23
Points Allowed,11,7,9,2022,11,3
Points Allowed,11,8,10,2025,11,2
Points Allowed,11,9,10,2030,11,2
Points Allowed,11,10,10,2036,11,12
Points Allowed,11,11,10,2042,11,12
Points Allowed,11,12,13,2054,11,2
Points Allowed,11,13,13,2056,11,8
Points Allowed,11,14,13,2068,11,3
Points Allowed,11,15,14,2023,11,2
Points Allowed,11,16,14,2034,11,29
Points Allowed,11,17,14,2036,11,13
Points Allowed,11,18,15,2034,11,16
Points Allowed,11,19,15,2055,11,22
Points Allowed,11,20,15,2055,11,2
Points Allowed,11,21,16,2022,11,12
Points Allowed,11,22,16,2022,11,13
Points Allowed,11,23,17,2034,11,23
Points Allowed,11,24,17,2053,11,19
Points Allowed,11,25,18,2068,11,6
Points Allowed,11,26,19,2037,11,20
Points Allowed,11,27,20,2030,11,16
Points Allowed,11,28,20,2030,11,15
Points Allowed,11,29,20,2040,11,12
Points Allowed,11,30,21,2028,11,2
Points Allowed,11,31,21,2068,11,10
Points Allowed,11,32,22,2062,11,6
Points Allowed,11,33,23,2059,11,12
Points Allowed,11,34,23,2060,11,23
Points Allowed,11,35,24,2032,11,3
Points Allowed,11,36,24,2040,11,20
Points Allowed,11,37,24,2060,11,28
Points Allowed,11,38,25,2028,11,28
Points Allowed,11,39,26,2025,11,20
Points Allowed,11,40,27,2036,11,2
Points Allowed,11,41,27,2062,11,14
Points Allowed,11,42,30,2029,11,20
Points Allowed,11,43,30,2063,11,6
Points Allowed,11,44,32,2047,11,19
Points Allowed,11,45,33,2040,11,0
Points Allowed,11,46,35,2046,11,12
Points Allowed,11,47,36,2049,11,22
Points Allowed,11,48,38,2027,11,2
Points Allowed,11,49,41,2053,11,22
Points Allowed,11,50,44,2069,11,19
Points Allowed,11,51,45,2054,11,20
Passing Yards,11,0,368,2062,11,6
Passing Yards,11,1,303,2028,11,15
Passing Yards,11,2,287,2034,11,2
Passing Yards,11,3,285,2040,11,20
Passing Yards,11,4,279,2034,11,16
Passing Yards,11,5,270,2054,11,20
Passing Yards,11,6,268,2060,11,28
Passing Yards,11,7,259,2028,11,28
Passing Yards,11,8,251,2040,11,12
Passing Yards,11,9,246,2040,11,30
Passing Yards,11,10,245,2053,11,19
Passing Yards,11,11,243,2022,11,12
Passing Yards,11,12,237,2068,11,6
Passing Yards,11,13,235,2023,11,3
Passing Yards,11,14,233,2030,11,2
Passing Yards,11,15,233,2068,11,3
Passing Yards,11,16,231,2055,11,22
Passing Yards,11,17,229,2028,11,2
Passing Yards,11,18,213,2060,11,23
Passing Yards,11,19,212,2032,11,3
Passing Yards,11,20,202,2022,11,3
Passing Yards,11,21,201,2069,11,19
Passing Yards,11,22,200,2036,11,13
Passing Yards,11,23,198,2029,11,20
Passing Yards,11,24,197,2047,11,19
Passing Yards,11,25,194,2025,11,2
Passing Yards,11,26,192,2030,11,20
Passing Yards,11,27,190,2042,11,12
Passing Yards,11,28,189,2023,11,2
Passing Yards,11,29,189,2068,11,10
Passing Yards,11,30,185,2034,11,23
Passing Yards,11,31,185,2037,11,20
Passing Yards,11,32,183,2063,11,6
Passing Yards,11,33,182,2030,11,16
Passing Yards,11,34,182,2054,11,2
Passing Yards,11,35,176,2025,11,20
Passing Yards,11,36,175,2027,11,2
Passing Yards,11,37,173,2036,11,12
Passing Yards,11,38,170,2059,11,12
Passing Yards,11,39,168,2036,11,2
Passing Yards,11,40,166,2046,11,12
Passing Yards,11,41,154,2030,11,15
Passing Yards,11,42,152,2053,11,22
Passing Yards,11,43,151,2028,11,20
Passing Yards,11,44,149,2056,11,8
Passing Yards,11,45,148,2022,11,13
Passing Yards,11,46,148,2062,11,14
Passing Yards,11,47,147,2055,11,2
Passing Yards,11,48,141,2034,11,29
Passing Yards,11,49,138,2040,11,0
Passing Yards,11,50,107,2063,11,23
Passing Yards,11,51,83,2049,11,22
Passing Yards Allowed,11,0,123,2034,11,16
Passing Yards Allowed,11,1,127,2056,11,8
Passing Yards Allowed,11,2,129,2040,11,30
Passing Yards Allowed,11,3,142,2030,11,16
Passing Yards Allowed,11,4,144,2028,11,15
Passing Yards Allowed,11,5,146,2034,11,2
Passing Yards Allowed,11,6,148,2028,11,20
Passing Yards Allowed,11,7,151,2022,11,3
Passing Yards Allowed,11,8,154,2032,11,3
Passing Yards Allowed,11,9,163,2023,11,2
Passing Yards Allowed,11,10,167,2063,11,23
Passing Yards Allowed,11,11,175,2063,11,6
Passing Yards Allowed,11,12,176,2030,11,15
Passing Yards Allowed,11,13,182,2040,11,12
Passing Yards Allowed,11,14,189,2049,11,22
Passing Yards Allowed,11,15,200,2023,11,3
Passing Yards Allowed,11,16,208,2047,11,19
Passing Yards Allowed,11,17,213,2053,11,22
Passing Yards Allowed,11,18,215,2027,11,2
Passing Yards Allowed,11,19,216,2042,11,12
Passing Yards Allowed,11,20,222,2036,11,12
Passing Yards Allowed,11,21,225,2034,11,23
Passing Yards Allowed,11,22,227,2036,11,2
Passing Yards Allowed,11,23,233,2030,11,2
Passing Yards Allowed,11,24,234,2022,11,12
Passing Yards Allowed,11,25,234,2069,11,19
Passing Yards Allowed,11,26,238,2068,11,10
Passing Yards Allowed,11,27,240,2055,11,2
Passing Yards Allowed,11,28,241,2028,11,28
Passing Yards Allowed,11,29,244,2025,11,2
Passing Yards Allowed,11,30,248,2030,11,20
Passing Yards Allowed,11,31,253,2034,11,29
Passing Yards Allowed,11,32,255,2054,11,2
Passing Yards Allowed,11,33,256,2028,11,2
Passing Yards Allowed,11,34,259,2040,11,20
Passing Yards Allowed,11,35,259,2068,11,3
Passing Yards Allowed,11,36,260,2040,11,0
Passing Yards Allowed,11,37,262,2025,11,20
Passing Yards Allowed,11,38,266,2059,11,12
Passing Yards Allowed,11,39,268,2037,11,20
Passing Yards Allowed,11,40,271,2036,11,13
Passing Yards Allowed,11,41,273,2054,11,20
Passing Yards Allowed,11,42,285,2062,11,6
Passing Yards Allowed,11,43,289,2055,11,22
Passing Yards Allowed,11,44,290,2053,11,19
Passing Yards Allowed,11,45,299,2060,11,23
Passing Yards Allowed,11,46,313,2029,11,20
Passing Yards Allowed,11,47,318,2022,11,13
Passing Yards Allowed,11,48,319,2068,11,6
Passing Yards Allowed,11,49,344,2062,11,14
Passing Yards Allowed,11,50,388,2046,11,12
Passing Yards Allowed,11,51,390,2060,11,28
Rushing Yards,11,0,222,2053,11,19
Rushing Yards,11,1,200,2023,11,3
Rushing Yards,11,2,191,2034,11,29
Rushing Yards,11,3,187,2068,11,10
Rushing Yards,11,4,181,2034,11,16
Rushing Yards,11,5,178,2032,11,3
Rushing Yards,11,6,176,2063,11,23
Rushing Yards,11,7,174,2027,11,2
Rushing Yards,11,8,163,2040,11,30
Rushing Yards,11,9,158,2028,11,20
Rushing Yards,11,10,156,2060,11,28
Rushing Yards,11,11,155,2036,11,2
Rushing Yards,11,12,154,2062,11,14
Rushing Yards,11,13,152,2022,11,12
Rushing Yards,11,14,146,2055,11,22
Rushing Yards,11,15,140,2063,11,6
Rushing Yards,11,16,135,2030,11,15
Rushing Yards,11,17,134,2022,11,3
Rushing Yards,11,18,133,2030,11,16
Rushing Yards,11,19,132,2036,11,12
Rushing Yards,11,20,132,2054,11,20
Rushing Yards,11,21,130,2028,11,15
Rushing Yards,11,22,129,2034,11,23
Rushing Yards,11,23,128,2049,11,22
Rushing Yards,11,24,127,2023,11,2
Rushing Yards,11,25,126,2068,11,6
Rushing Yards,11,26,124,2028,11,2
Rushing Yards,11,27,122,2022,11,13
Rushing Yards,11,28,118,2030,11,20
Rushing Yards,11,29,118,2059,11,12
Rushing Yards,11,30,117,2037,11,20
Rushing Yards,11,31,116,2028,11,28
Rushing Yards,11,32,111,2034,11,2
Rushing Yards,11,33,111,2042,11,12
Rushing Yards,11,34,111,2062,11,6
Rushing Yards,11,35,105,2046,11,12
Rushing Yards,11,36,105,2056,11,8
Rushing Yards,11,37,102,2030,11,2
Rushing Yards,11,38,96,2054,11,2
Rushing Yards,11,39,95,2025,11,2
Rushing Yards,11,40,91,2029,11,20
Rushing Yards,11,41,84,2040,11,12
Rushing Yards,11,42,82,2055,11,2
Rushing Yards,11,43,80,2040,11,20
Rushing Yards,11,44,79,2068,11,3
Rushing Yards,11,45,75,2025,11,20
Rushing Yards,11,46,66,2060,11,23
Rushing Yards,11,47,64,2069,11,19
Rushing Yards,11,48,59,2053,11,22
Rushing Yards,11,49,54,2036,11,13
Rushing Yards,11,50,45,2047,11,19
Rushing Yards,11,51,27,2040,11,0
Rushing Yards Allowed,11,0,37,2030,11,20
Rushing Yards Allowed,11,1,42,2055,11,22
Rushing Yards Allowed,11,2,47,2060,11,28
Rushing Yards Allowed,11,3,54,2034,11,23
Rushing Yards Allowed,11,4,63,2062,11,6
Rushing Yards Allowed,11,5,68,2028,11,20
Rushing Yards Allowed,11,6,70,2030,11,2
Rushing Yards Allowed,11,7,71,2068,11,3
Rushing Yards Allowed,11,8,72,2063,11,23
Rushing Yards Allowed,11,9,74,2034,11,2
Rushing Yards Allowed,11,10,75,2040,11,30
Rushing Yards Allowed,11,11,84,2025,11,2
Rushing Yards Allowed,11,12,86,2029,11,20
Rushing Yards Allowed,11,13,86,2036,11,13
Rushing Yards Allowed,11,14,86,2040,11,20
Rushing Yards Allowed,11,15,87,2036,11,2
Rushing Yards Allowed,11,16,88,2037,11,20
Rushing Yards Allowed,11,17,89,2062,11,14
Rushing Yards Allowed,11,18,93,2022,11,13
Rushing Yards Allowed,11,19,96,2060,11,23
Rushing Yards Allowed,11,20,102,2068,11,6
Rushing Yards Allowed,11,21,105,2027,11,2
Rushing Yards Allowed,11,22,107,2028,11,15
Rushing Yards Allowed,11,23,112,2023,11,2
Rushing Yards Allowed,11,24,112,2055,11,2
Rushing Yards Allowed,11,25,113,2063,11,6
Rushing Yards Allowed,11,26,120,2022,11,3
Rushing Yards Allowed,11,27,123,2023,11,3
Rushing Yards Allowed,11,28,123,2056,11,8
Rushing Yards Allowed,11,29,126,2034,11,29
Rushing Yards Allowed,11,30,127,2030,11,15
Rushing Yards Allowed,11,31,127,2053,11,19
Rushing Yards Allowed,11,32,130,2040,11,0
Rushing Yards Allowed,11,33,136,2068,11,10
Rushing Yards Allowed,11,34,139,2069,11,19
Rushing Yards Allowed,11,35,140,2054,11,2
Rushing Yards Allowed,11,36,143,2046,11,12
Rushing Yards Allowed,11,37,146,2025,11,20
Rushing Yards Allowed,11,38,147,2054,11,20
Rushing Yards Allowed,11,39,148,2030,11,16
Rushing Yards Allowed,11,40,148,2042,11,12
Rushing Yards Allowed,11,41,148,2059,11,12
Rushing Yards Allowed,11,42,160,2034,11,16
Rushing Yards Allowed,11,43,161,2036,11,12
Rushing Yards Allowed,11,44,166,2028,11,2
Rushing Yards Allowed,11,45,173,2032,11,3
Rushing Yards Allowed,11,46,176,2049,11,22
Rushing Yards Allowed,11,47,183,2053,11,22
Rushing Yards Allowed,11,48,186,2022,11,12
Rushing Yards Allowed,11,49,190,2040,11,12
Rushing Yards Allowed,11,50,193,2028,11,28
Rushing Yards Allowed,11,51,209,2047,11,19
Total Yards,11,0,455,2062,11,6
Total Yards,11,1,454,2034,11,16
Total Yards,11,2,454,2053,11,19
Total Yards,11,3,433,2028,11,15
Total Yards,11,4,427,2023,11,3
