Year,Team,Playoff_Performance,Average_Attendance,Percent_of_Capacity_(of_1000),TV_Contract_(all_money_is_in_thousands),Ticket_Revenue,Suite_Revenue,Salary_Cost,Bonuses,Concessions,Parking,Advertising,Staff_Cost,Maintenance,Stadium_Payments,Overall_Performance,Franchise_Value,Profit,Season_Tickets_Sold,Capacity,Top_Quarterback,Top_Rusher,Top_Receiver,Top_Tackler,Coach,Quarterback_Passing_Yardage,Rusher_Yardage,Receiver_Yardage,Tackles
2055,29,None,68700,794,151240,109440,52300,192280,143520,23680,7760,40110,23110,17370,0,33,1807310,8250,56000,86500,28331,30866,25153,28233,792,3348,607,533,97
2055,30,Division,33000,431,151240,92700,50610,135290,238750,6440,3730,24850,27510,10560,0,38,1546420,-82540,28800,76400,28285,26690,30168,27226,720,4815,1019,1017,103
2055,31,None,57800,860,151240,142850,91080,124230,233790,14000,7570,49060,28440,14960,0,42,1780850,54380,47400,67200,23289,27552,27711,27250,522,3493,931,880,116
2054,0,None,53500,713,148960,141540,79890,141930,171880,24820,7850,41070,34510,14750,0,37,1899240,86530,44000,75000,28292,30848,30186,26426,502,2401,553,711,109
2054,1,None,63100,901,148960,160970,61300,159810,180750,16240,7060,46220,30200,19600,0,37,1798690,50390,51400,70000,18210,24978,29360,28053,599,3734,580,1137,89
2054,2,Wild Card,71100,953,148960,236220,117400,152040,226590,41960,18340,80220,85040,12790,0,66,2644040,166640,59200,74600,24120,29228,28537,26622,449,4127,989,950,107
2054,3,None,78000,981,148960,223790,132410,103820,331040,22420,12900,59700,38840,17750,0,35,1824760,108730,65300,79500,29175,30829,26028,25732,496,2857,579,917,104
2054,4,Wild Card,73900,980,148960,246150,97670,172750,264770,30250,13550,67740,76400,17180,0,45,2010960,73220,62700,75400,26651,23340,25979,29831,686,2931,897,910,126
2054,5,None,42900,703,148960,96800,67290,199450,163320,5580,4300,31350,39550,12250,0,29,1567800,-60290,32800,61000,24947,25829,26901,28100,432,2556,638,960,105
2054,6,None,66700,994,148960,264090,132810,146030,183080,28980,16620,83320,53760,16350,0,50,2189710,275560,61600,67100,25789,23320,27691,29805,542,2438,601,819,131
2054,7,Wild Card,62000,998,148960,223200,79040,126880,233340,19000,11290,75650,61620,19240,0,54,2226950,116060,59400,62100,19861,21643,28513,29812,399,3861,656,1461,120
2054,8,Wild Card,36900,481,148960,74720,48430,192940,162900,9300,4610,21740,25680,13740,0,26,1426290,-87500,31100,76600,25814,28366,25970,28123,534,3532,1441,802,123
2054,9,Conference,79800,977,148960,258450,132090,113180,232250,57440,16980,62030,52980,17820,0,80,2539760,259720,64700,81600,25787,24973,30998,28967,764,3479,585,904,104
2054,10,None,68400,959,148960,239410,113540,202640,97590,26500,3860,61890,123090,16660,104640,30,2159920,49540,57900,71300,24141,30061,29367,23205,332,3844,810,1310,96
2054,11,Division,58600,988,148960,260270,82770,174780,109010,25540,11820,72830,49380,15420,0,75,2562110,253600,50900,59300,26658,29240,22615,28239,662,2924,862,593,114
2054,12,None,78100,1000,148960,245410,133600,127200,254400,53640,22350,104660,121860,13410,0,57,2800440,191750,74500,78100,17366,17366,27710,27227,799,2512,452,981,127
2054,13,None,83700,985,148960,196960,142230,140930,220700,35910,15580,60700,51800,20460,0,60,2606800,166450,74400,84900,23263,27509,29341,31577,561,4042,635,964,102
2054,14,None,61900,996,148960,162220,123570,174960,160320,17650,7550,65840,40580,17770,0,42,2174810,132160,55800,62100,20719,28384,25092,26395,656,2811,1028,588,97
2054,15,None,57600,1000,148960,189280,203200,119040,295840,25290,11520,94560,53820,14900,0,62,2539760,189210,56600,57600,24145,27552,25175,28236,551,3501,992,810,93
2054,16,Won Conference,67400,927,148960,203390,73150,141670,207280,18260,11020,51460,34260,14450,0,60,2100330,108580,53900,72700,27441,25824,30211,28903,460,2221,865,1252,103
2054,17,None,51100,990,148960,169150,110090,96870,273860,18370,8800,61450,26910,15630,0,49,2189710,103550,40400,51600,22443,28357,26033,28989,594,2491,956,675,114
2054,18,None,53300,940,148960,117410,55120,146880,200820,12670,6970,47850,28430,16090,179600,13,2122680,-182840,42100,56700,21549,24149,23458,26408,570,3554,492,848,142
2054,19,None,89800,998,148960,210110,101290,198210,90530,43350,15820,71750,40960,21990,199240,39,2539760,40350,87900,89900,19896,26693,28447,30565,605,3824,816,916,104
2054,20,Conference,50600,998,148960,160020,96240,159930,168780,10880,9190,55950,32020,17710,0,59,1981160,102800,43700,50700,26676,27551,29333,26388,466,3334,966,1174,103
2054,21,Division,61400,874,148960,137050,55340,145200,182210,9760,4950,34000,32480,14520,0,49,1690690,15650,44100,70200,27449,28388,28523,24899,320,4140,1046,834,73
2054,22,Division,56600,1000,148960,199340,91630,147740,242640,12580,10290,66560,50040,19640,48580,52,2256740,20720,54400,56600,26635,27537,28486,27431,377,3318,1239,1255,95
2054,23,None,66300,892,148960,148760,70590,102730,325190,24880,14510,60770,46970,14750,0,24,2055640,-21170,58000,74300,18179,25835,26884,26429,688,3199,585,874,124
2054,24,Division,79600,985,148960,171460,167410,158880,197040,51080,5490,58190,61070,17330,0,73,2793000,168270,63600,80800,20722,30873,25929,27307,443,3661,915,761,86
2054,25,None,86300,1000,148960,253370,182400,154010,184760,62640,17400,95150,38130,17280,0,74,3031330,365740,84700,86300,17399,27512,27692,29942,672,4142,637,1849,110
2054,26,None,64200,972,148960,107900,39400,137670,209440,2380,4680,37250,35770,14030,0,17,1452360,-56340,55800,66000,23275,29226,29384,29111,365,3266,1016,1142,118
2054,27,Champion,58000,828,148960,133950,34650,192090,181200,19260,9220,34540,35530,15880,0,45,1835930,-44120,42000,70000,25816,25828,24367,26467,21,3766,813,856,97
2054,28,None,64200,996,148960,161180,82630,143700,211310,18480,14050,68250,35580,17480,0,49,2249290,85480,59900,64400,26666,28338,27620,27310,360,3865,430,861,101
2054,29,None,73400,848,148960,113920,54080,149550,245770,25290,8290,41510,28550,17250,0,27,1791240,-49070,58100,86500,28331,25002,27690,28233,792,3541,834,630,92
2054,30,None,29700,388,148960,77170,40920,124250,209020,5120,2970,23330,23100,10210,0,30,1493320,-68110,27300,76400,28285,26690,29374,29957,720,4044,1541,858,96
2054,31,None,61000,907,148960,152110,96800,131800,216850,14760,7980,50630,44720,14830,0,37,1757720,63040,49200,67200,23289,27554,27711,27250,522,3808,528,1077,118
2053,0,None,52000,693,146680,139670,77770,165000,218550,24360,7570,41600,33480,14520,0,32,2009510,11570,45200,75000,24110,29184,23504,29837,502,3305,547,869,120
2053,1,Conference,62700,895,146680,160680,60040,137440,189140,15040,6650,42420,29740,18430,0,48,1994840,56760,49400,70000,18210,28377,29360,28053,599,3153,644,984,99
2053,2,None,70300,942,146680,229610,117850,159730,161350,41200,18010,81010,79790,12590,0,70,2772250,220900,59800,74600,24120,29228,28537,28118,449,3747,793,1036,88
2053,3,None,79000,993,146680,220590,144160,108300,203030,23090,13280,63860,38250,17910,0,48,2046180,244170,69600,79500,22457,26728,26005,25732,496,3013,740,996,93
2053,4,None,74200,984,146680,252220,101300,201770,98400,30390,13610,69660,60800,17040,0,51,2214860,235850,64700,75400,26651,23340,26841,29831,332,2250,768,590,135
2053,5,None,44400,727,146680,105050,71900,181560,170130,5920,4560,33850,29660,12440,0,25,1639140,-25830,34700,61000,24947,25829,26901,28100,489,2163,719,770,112
2053,6,Division,66800,995,146680,255160,125850,119990,226310,27330,15930,77670,80170,15520,0,69,2515560,206630,59500,67100,25789,21643,23438,23222,542,2984,1062,747,88
2053,7,None,62000,998,146680,217490,78120,131140,154140,18420,10940,73760,42290,18500,0,60,2398210,199340,59200,62100,19861,23344,28513,23226,399,3399,582,1508,103
2053,8,None,38700,505,146680,72910,49370,171770,112360,9660,4790,22540,29050,13500,0,33,1562140,-20730,32700,76600,25814,28366,25970,28123,534,2936,1024,902,98
2053,9,Wild Card,79900,979,146680,223460,116180,122690,232710,49800,14730,57610,65230,16720,0,69,2603570,171110,62000,81600,25787,23360,21809,28891,764,3640,618,795,110
2053,10,None,70300,985,146680,248240,117010,224260,43640,27250,3970,63710,58520,16530,104640,44,2515560,159270,59800,71300,24141,25824,29367,23198,443,3229,574,906,103
2053,11,Conference,59200,998,146680,298090,98830,154640,141500,28230,12860,88510,62870,16440,0,86,2852920,297750,59000,59300,26658,25021,22615,30540,662,2618,1113,753,102
2053,12,None,78000,998,146680,247040,139360,113360,256790,54460,22340,107330,61480,13280,0,68,3058270,272300,77800,78100,17366,27548,27710,23865,288,3288,937,1126,130
2053,13,None,84300,992,146680,190190,142550,120790,255460,34800,15100,58170,77300,19560,0,56,2581560,114380,73100,84900,23263,27509,25192,24069,561,3678,617,919,108
2053,14,None,61900,996,146680,156980,123930,145450,195810,17520,7490,66390,39960,17480,0,50,2280870,120290,56900,62100,20719,24991,28510,26395,656,2732,909,788,118
2053,15,None,57600,1000,146680,187440,206400,148450,195120,24940,11360,94660,77050,14550,0,65,2801580,236310,57100,57600,24137,26715,26852,24774,551,2854,1123,1229,111
2053,16,None,67300,925,146680,165410,67700,143490,228200,16420,9910,51910,33740,14190,0,40,1965510,38410,54700,72700,27452,23320,30211,25602,460,3302,1246,982,112
2053,17,Division,50400,976,146680,165360,116090,131460,225720,18820,9170,57190,41340,14880,0,61,2222200,99910,39900,51600,22443,25835,27628,28989,594,3325,1434,730,101
2053,18,None,53300,940,146680,118340,57570,158520,232890,12920,7100,50910,63690,16260,179600,20,2449550,-257440,44100,56700,21549,24973,25979,26408,570,2021,403,1250,110
2053,19,Division,89900,1000,146680,230280,111100,139690,159200,46360,16920,69510,40320,21230,199240,59,2808920,61170,87600,89900,19896,26693,28447,29927,605,2970,1073,689,88
2053,20,Wild Card,50600,998,146680,158740,96470,135010,177440,14370,8980,59880,44890,16900,0,61,2324870,110880,43700,50700,26676,28356,29333,29827,466,3116,684,868,95
2053,21,None,56800,809,146680,104960,47490,127380,220800,7830,4770,31660,30900,13750,0,36,1639140,-49440,42500,70200,27449,28388,27648,23052,320,3830,1123,972,98
2053,22,Won Conference,56500,998,146680,230880,97180,174960,223260,13030,10650,61600,49280,18500,48580,60,2493560,45440,53300,56600,26647,27537,28486,27431,377,3387,1517,1262,103
2053,23,None,72200,971,146680,158730,75440,132840,260950,27100,15800,62610,44180,14620,0,44,2310210,33770,59400,74300,18179,28338,27647,26429,688,3587,532,1013,108
2053,24,None,74400,920,146680,141800,150460,167840,169290,42740,4590,58450,44860,16970,0,54,2742910,145760,63800,80800,20722,24181,28557,29114,522,2745,465,1086,97
2053,25,None,86300,1000,146680,249950,183000,153360,203800,62060,16980,93380,37560,16730,0,77,3109610,340600,86000,86300,17399,27512,30202,29942,672,3442,658,877,122
2053,26,Wild Card,65100,986,146680,140680,56850,143410,183250,7520,6730,48800,28610,16470,0,46,1756490,35520,56300,66000,23275,29226,29384,29111,365,3677,1074,1574,105
2053,27,Champion,45700,652,146680,113040,29480,176060,172400,13320,6490,28740,31750,14100,0,41,1767490,-56560,35700,70000,25816,25828,29386,23889,21,3684,672,1179,119
2053,28,None,64000,993,146680,160290,82240,186370,144320,17970,13660,66240,34550,16920,0,42,2324870,104920,58800,64400,26666,25834,27620,23239,360,3571,544,579,116
2053,29,Division,72500,838,146680,117430,55760,159570,165670,25780,8450,37590,77930,16080,0,50,1848160,-27560,55300,86500,28331,27554,27690,28040,792,3767,1250,980,104
2053,30,Wild Card,29800,390,146680,82330,44400,139570,207690,5080,3350,22630,21940,9990,0,35,1529130,-74720,26400,76400,28285,26690,28465,27226,720,4258,1214,959,113
2053,31,None,61500,915,146680,154420,97900,110150,244200,14750,7970,51080,30080,14570,0,25,1613480,73800,49800,67200,23289,28368,25164,29915,432,3219,723,922,127
2052,0,None,58100,774,144400,156750,91560,171880,201000,28360,8810,45530,71990,15030,0,23,1693090,20980,48900,75000,19886,22491,25940,22381,502,3096,484,845,100
2052,1,Division,63500,907,144400,159770,59850,153540,137460,15080,6670,41760,29380,18130,0,51,1714750,89020,48500,70000,18210,24978,27646,28053,599,3482,823,808,99
2052,2,Wild Card,72700,974,144400,247880,130440,156730,190030,45860,20050,78810,55740,12210,0,85,2303180,252730,59200,74600,24120,23320,28537,26622,449,2227,933,946,81
2052,3,None,78900,992,144400,229120,146850,105520,311750,23620,13370,67600,110190,17910,0,33,1819440,79590,71200,79500,26635,26728,26005,25644,496,4000,656,1184,105
2052,4,Division,74800,992,144400,258950,107370,144320,186110,32400,18580,65190,64930,16270,0,80,2050480,215260,62200,75400,25787,23340,20972,23015,332,3238,1230,1177,90
2052,5,None,46300,759,144400,106790,72800,155200,119950,6100,4700,33620,26860,12190,0,38,1490930,54210,34700,61000,24947,27502,26892,28100,489,3452,1086,852,89
2052,6,None,66800,995,144400,246580,127390,108000,292700,27120,15810,77510,66390,15260,0,51,2108240,156460,59500,67100,19842,21643,26037,29805,460,3287,1152,745,91
2052,7,Conference,62000,998,144400,253990,93190,134090,170260,21930,13030,73590,40950,18210,0,81,1906080,236620,59600,62100,19861,24155,26901,23031,399,3944,1067,1016,98
2052,8,Conference,35900,468,144400,83740,51040,130110,203710,9750,4830,21540,23020,13250,0,27,1371800,-54790,31100,76600,20706,28366,28438,28123,534,1902,1285,735,100
2052,9,Wild Card,77000,943,144400,219300,114070,102060,200180,48000,14190,57990,39880,16610,0,74,1869980,239220,62700,81600,26650,28342,21809,28891,82,3145,346,833,125
2052,10,None,70600,990,144400,252790,121650,207190,109290,27810,3980,64820,58810,16400,104640,47,2007160,119120,60500,71300,24141,25844,22691,28125,443,3514,655,758,85
2052,11,None,59200,998,144400,264190,87630,147540,206380,25290,11510,86850,42350,16070,0,61,2252640,207530,58200,59300,26658,25021,22615,28049,551,3129,1589,702,96
2052,12,Wild Card,74200,997,144400,257060,123960,139250,210450,23060,11670,62470,65210,16770,83520,62,2252640,107420,65700,74400,17366,27548,27710,23865,288,2906,882,905,98
2052,13,None,82900,976,144400,187530,138410,70100,212320,34240,14860,59210,54810,19430,0,54,1927740,221990,74500,84900,23263,27509,24263,24069,662,3228,699,706,117
2052,14,Division,61900,996,144400,164530,134440,134240,205700,18790,8040,63710,57190,16910,0,59,1783340,119870,55300,62100,20719,24991,25092,26395,656,2972,1207,620,74
2052,15,None,89700,997,144400,231690,139570,125940,187080,62920,11740,78460,53010,19040,92960,64,2693060,190750,87300,89900,24137,29216,26852,25736,542,4135,858,1065,90
2052,16,None,67700,931,144400,173650,70610,147690,187270,17270,10250,55710,37450,14470,0,36,1718360,85010,57200,72700,27452,25835,28543,28903,518,2993,660,881,117
2052,17,None,47700,924,144400,148190,103720,128130,219740,16200,7890,58930,63300,14750,0,28,1801390,53410,39900,51600,22443,21663,25113,22354,594,1703,839,919,92
2052,18,None,53100,936,144400,117140,58400,136870,234960,12760,7020,50730,33370,15980,0,26,1750850,-30730,44100,56700,21564,24175,25979,26408,501,2724,643,1398,90
2052,19,Won Conference,89900,1000,144400,224570,96230,102250,238900,40050,14830,66090,35430,20340,0,68,2245420,189250,84400,89900,19896,23314,23516,25553,605,4172,960,861,107
2052,20,Division,50100,988,144400,153080,95090,148560,251930,14080,8800,59700,31840,16620,0,50,1819440,26200,43700,50700,20741,26715,27692,26426,466,3297,953,1100,99
2052,21,None,53900,767,144400,101340,46130,131680,198700,7350,4470,30980,29330,13480,0,29,1400680,-38520,41700,70200,27449,28388,28523,23052,320,3344,1236,671,113
2052,22,None,56500,998,144400,185400,86310,182480,154370,15870,9580,67600,52740,17910,0,51,2115460,101660,53900,56600,26647,27537,26003,27431,377,3120,1273,703,83
2052,23,None,69600,936,144400,155010,77400,133470,236650,26740,15340,64990,32220,14610,0,44,2368160,66930,61300,74300,18179,24989,27647,26429,403,2753,547,1307,112
2052,24,None,76800,950,144400,143490,147670,120160,184680,43180,4640,56870,47570,16490,0,62,2151560,171350,63700,80800,20722,25852,28557,27307,522,3140,425,1041,90
2052,25,Wild Card,70500,1000,144400,194200,99900,133900,207720,30190,11710,76160,37190,17420,36430,64,2483680,123900,67600,70500,17399,27512,20098,26397,342,2996,742,702,83
2052,26,Champion,64400,975,144400,180980,62230,134230,216250,12280,8830,50830,30850,16170,0,50,1675040,62050,53400,66000,23275,24176,25187,29111,365,3418,842,765,107
2052,27,None,44200,631,144400,72660,24080,167020,178520,11580,5640,26740,33830,13860,0,24,1548690,-108130,35800,70000,25816,25828,24367,21498,21,4114,1161,972,109
2052,28,None,63700,989,144400,157080,79860,141280,243010,17570,13360,64780,57880,16490,0,36,1971060,18390,58100,64400,26666,24149,20112,24778,360,3470,761,988,111
2052,29,None,63900,738,144400,95950,47780,86660,194780,20460,6710,37480,37770,15820,0,29,1555910,17750,55300,86500,28331,27554,25153,28233,385,3763,777,1013,103
2052,30,None,30400,397,144400,80200,43750,140030,255010,5140,3380,23520,29250,9770,0,5,1346530,-133670,27500,76400,28285,26690,27667,23029,720,3803,1193,893,93
2052,31,None,60200,895,144400,152690,96000,99720,255290,14160,7650,49110,29590,14170,0,40,1617280,65240,48000,67200,23289,27552,27711,27250,432,3296,629,841,107
2051,0,None,59800,797,143280,172010,101850,163780,156170,31580,9650,52170,41010,15890,0,37,1862640,139160,54000,75000,19886,22491,19269,26453,358,2854,763,700,103
2051,1,None,60800,868,143280,144320,58860,130050,188270,14030,6200,40840,30700,17490,0,38,1819650,41020,48500,70000,18210,24978,26859,21410,599,3896,714,727,111
2051,2,Wild Card,70800,949,143280,235830,124710,149580,202080,43420,18980,75180,55200,11750,0,73,2313970,222790,57400,74600,24120,23320,26890,26622,449,3362,1129,628,74
2051,3,None,79300,997,143280,232740,154450,110960,260930,23730,13440,68710,50340,17770,0,49,1955770,196350,72000,79500,26635,24973,26807,25732,656,2392,543,641,113
2051,4,Won Conference,75300,998,143280,316740,133230,172730,170010,36610,20340,79340,59290,17530,0,87,2435760,309980,71200,75400,25787,23340,26841,23015,332,3327,1499,676,103
2051,5,Division,42300,693,143280,105310,71890,147060,199610,5750,4430,29810,41840,11350,0,33,1454290,-39390,32200,61000,19025,25829,26892,28100,489,3628,912,890,113
2051,6,None,66600,992,143280,245680,123700,101830,184900,26610,15510,76750,65110,14900,0,59,1876960,264790,58400,67100,19842,21643,23438,23222,460,2931,904,779,114
2051,7,Wild Card,62000,998,143280,214000,77320,109880,195010,17970,10670,72100,38260,17770,0,58,1962930,174420,59200,62100,19861,24155,26901,23031,399,2897,801,1153,107
2051,8,Division,34900,455,143280,82780,46770,130010,162270,8520,4220,21430,22050,13010,0,31,1436380,-20340,31000,76600,20706,28366,22670,28123,534,2835,896,859,107
2051,9,None,76700,939,143280,199860,107590,91670,240740,43440,12840,59070,40150,16500,0,43,2106210,177020,64200,81600,26650,21608,21809,25667,82,3574,838,1118,87
